Date,Close,Symbol
2005-05-24,39.7,WIKI/AAPL.4
2005-05-25,39.78,WIKI/AAPL.4
2005-05-26,40.74,WIKI/AAPL.4
2005-05-27,40.56,WIKI/AAPL.4
2005-05-31,39.7593,WIKI/AAPL.4
2005-06-01,40.3,WIKI/AAPL.4
2005-06-02,40.04,WIKI/AAPL.4
2005-06-03,38.24,WIKI/AAPL.4
2005-06-06,37.92,WIKI/AAPL.4
2005-06-07,36.54,WIKI/AAPL.4
2005-06-08,36.92,WIKI/AAPL.4
2005-06-09,37.65,WIKI/AAPL.4
2005-06-10,35.81,WIKI/AAPL.4
2005-06-13,35.9,WIKI/AAPL.4
2005-06-14,36.0,WIKI/AAPL.4
2005-06-15,37.13,WIKI/AAPL.4
2005-06-16,37.98,WIKI/AAPL.4
2005-06-17,38.31,WIKI/AAPL.4
2005-06-20,37.61,WIKI/AAPL.4
2005-06-21,37.86,WIKI/AAPL.4
2005-06-22,38.55,WIKI/AAPL.4
2005-06-23,38.89,WIKI/AAPL.4
2005-06-24,37.76,WIKI/AAPL.4
2005-06-27,37.1,WIKI/AAPL.4
2005-06-28,37.31,WIKI/AAPL.4
2005-06-29,36.37,WIKI/AAPL.4
2005-06-30,36.81,WIKI/AAPL.4
2005-07-01,36.5,WIKI/AAPL.4
2005-07-05,37.98,WIKI/AAPL.4
2005-07-06,37.39,WIKI/AAPL.4
2005-07-07,37.63,WIKI/AAPL.4
2005-07-08,38.25,WIKI/AAPL.4
2005-07-11,38.1,WIKI/AAPL.4
2005-07-12,38.24,WIKI/AAPL.4
2005-07-13,38.35,WIKI/AAPL.4
2005-07-14,40.75,WIKI/AAPL.4
2005-07-15,41.55,WIKI/AAPL.4
2005-07-18,41.49,WIKI/AAPL.4
2005-07-19,43.19,WIKI/AAPL.4
2005-07-20,43.63,WIKI/AAPL.4
2005-07-21,43.29,WIKI/AAPL.4
2005-07-22,44.0,WIKI/AAPL.4
2005-07-25,43.81,WIKI/AAPL.4
2005-07-26,43.63,WIKI/AAPL.4
2005-07-27,43.99,WIKI/AAPL.4
2005-07-28,43.8,WIKI/AAPL.4
2005-07-29,42.65,WIKI/AAPL.4
2005-08-01,42.75,WIKI/AAPL.4
2005-08-02,43.19,WIKI/AAPL.4
2005-08-03,43.22,WIKI/AAPL.4
2005-08-04,42.71,WIKI/AAPL.4
2005-08-05,42.99,WIKI/AAPL.4
2005-08-08,42.65,WIKI/AAPL.4
2005-08-09,43.82,WIKI/AAPL.4
2005-08-10,43.38,WIKI/AAPL.4
2005-08-11,44.0,WIKI/AAPL.4
2005-08-12,46.1,WIKI/AAPL.4
2005-08-15,47.68,WIKI/AAPL.4
2005-08-16,46.25,WIKI/AAPL.4
2005-08-17,47.15,WIKI/AAPL.4
2005-08-18,46.3,WIKI/AAPL.4
2005-08-19,45.83,WIKI/AAPL.4
2005-08-22,45.87,WIKI/AAPL.4
2005-08-23,45.74,WIKI/AAPL.4
2005-08-24,45.77,WIKI/AAPL.4
2005-08-25,46.06,WIKI/AAPL.4
2005-08-26,45.74,WIKI/AAPL.4
2005-08-29,45.84,WIKI/AAPL.4
2005-08-30,46.57,WIKI/AAPL.4
2005-08-31,46.89,WIKI/AAPL.4
2005-09-01,46.26,WIKI/AAPL.4
2005-09-02,46.22,WIKI/AAPL.4
2005-09-06,48.8,WIKI/AAPL.4
2005-09-07,48.68,WIKI/AAPL.4
2005-09-08,49.78,WIKI/AAPL.4
2005-09-09,51.31,WIKI/AAPL.4
2005-09-12,51.4,WIKI/AAPL.4
2005-09-13,50.82,WIKI/AAPL.4
2005-09-14,49.61,WIKI/AAPL.4
2005-09-15,49.87,WIKI/AAPL.4
2005-09-16,51.21,WIKI/AAPL.4
2005-09-19,52.64,WIKI/AAPL.4
2005-09-20,53.19,WIKI/AAPL.4
2005-09-21,52.11,WIKI/AAPL.4
2005-09-22,51.9,WIKI/AAPL.4
2005-09-23,53.2,WIKI/AAPL.4
2005-09-26,53.84,WIKI/AAPL.4
2005-09-27,53.44,WIKI/AAPL.4
2005-09-28,51.08,WIKI/AAPL.4
2005-09-29,52.34,WIKI/AAPL.4
2005-09-30,53.61,WIKI/AAPL.4
2005-10-03,54.44,WIKI/AAPL.4
2005-10-04,53.75,WIKI/AAPL.4
2005-10-05,52.7801,WIKI/AAPL.4
2005-10-06,51.7,WIKI/AAPL.4
2005-10-07,51.3,WIKI/AAPL.4
2005-10-10,50.37,WIKI/AAPL.4
2005-10-11,51.59,WIKI/AAPL.4
2005-10-12,49.25,WIKI/AAPL.4
2005-10-13,53.74,WIKI/AAPL.4
2005-10-14,54.0,WIKI/AAPL.4
2005-10-17,53.44,WIKI/AAPL.4
2005-10-18,52.21,WIKI/AAPL.4
2005-10-19,54.94,WIKI/AAPL.4
2005-10-20,56.14,WIKI/AAPL.4
2005-10-21,55.66,WIKI/AAPL.4
2005-10-24,56.79,WIKI/AAPL.4
2005-10-25,56.1,WIKI/AAPL.4
2005-10-26,57.03,WIKI/AAPL.4
2005-10-27,55.41,WIKI/AAPL.4
2005-10-28,54.47,WIKI/AAPL.4
2005-10-31,57.59,WIKI/AAPL.4
2005-11-01,57.5,WIKI/AAPL.4
2005-11-02,59.95,WIKI/AAPL.4
2005-11-03,61.8499,WIKI/AAPL.4
2005-11-04,61.15,WIKI/AAPL.4
2005-11-07,60.23,WIKI/AAPL.4
2005-11-08,59.9,WIKI/AAPL.4
2005-11-09,60.11,WIKI/AAPL.4
2005-11-10,61.18,WIKI/AAPL.4
2005-11-11,61.54,WIKI/AAPL.4
2005-11-14,61.45,WIKI/AAPL.4
2005-11-15,62.28,WIKI/AAPL.4
2005-11-16,64.95,WIKI/AAPL.4
2005-11-17,64.52,WIKI/AAPL.4
2005-11-18,64.56,WIKI/AAPL.4
2005-11-21,64.96,WIKI/AAPL.4
2005-11-22,66.52,WIKI/AAPL.4
2005-11-23,67.11,WIKI/AAPL.4
2005-11-25,69.34,WIKI/AAPL.4
2005-11-28,69.66,WIKI/AAPL.4
2005-11-29,68.1,WIKI/AAPL.4
2005-11-30,67.82,WIKI/AAPL.4
2005-12-01,71.6001,WIKI/AAPL.4
2005-12-02,72.63,WIKI/AAPL.4
2005-12-05,71.82,WIKI/AAPL.4
2005-12-06,74.05,WIKI/AAPL.4
2005-12-07,73.95,WIKI/AAPL.4
2005-12-08,74.08,WIKI/AAPL.4
2005-12-09,74.3305,WIKI/AAPL.4
2005-12-12,74.91,WIKI/AAPL.4
2005-12-13,74.98,WIKI/AAPL.4
2005-12-14,72.01,WIKI/AAPL.4
2005-12-15,72.18,WIKI/AAPL.4
2005-12-16,71.11,WIKI/AAPL.4
2005-12-19,71.38,WIKI/AAPL.4
2005-12-20,72.11,WIKI/AAPL.4
2005-12-21,73.5,WIKI/AAPL.4
2005-12-22,74.02,WIKI/AAPL.4
2005-12-23,73.35,WIKI/AAPL.4
2005-12-27,74.23,WIKI/AAPL.4
2005-12-28,73.57,WIKI/AAPL.4
2005-12-29,71.45,WIKI/AAPL.4
2005-12-30,71.89,WIKI/AAPL.4
2006-01-03,74.75,WIKI/AAPL.4
2006-01-04,74.97,WIKI/AAPL.4
2006-01-05,74.38,WIKI/AAPL.4
2006-01-06,76.3,WIKI/AAPL.4
2006-01-09,76.05,WIKI/AAPL.4
2006-01-10,80.86,WIKI/AAPL.4
2006-01-11,83.9,WIKI/AAPL.4
2006-01-12,84.291,WIKI/AAPL.4
2006-01-13,85.5899,WIKI/AAPL.4
2006-01-17,84.7101,WIKI/AAPL.4
2006-01-18,82.4901,WIKI/AAPL.4
2006-01-19,79.035,WIKI/AAPL.4
2006-01-20,76.089,WIKI/AAPL.4
2006-01-23,77.67,WIKI/AAPL.4
2006-01-24,76.04,WIKI/AAPL.4
2006-01-25,74.2,WIKI/AAPL.4
2006-01-26,72.33,WIKI/AAPL.4
2006-01-27,72.03,WIKI/AAPL.4
2006-01-30,75.0,WIKI/AAPL.4
2006-01-31,75.51,WIKI/AAPL.4
2006-02-01,75.42,WIKI/AAPL.4
2006-02-02,72.1,WIKI/AAPL.4
2006-02-03,71.847,WIKI/AAPL.4
2006-02-06,67.3,WIKI/AAPL.4
2006-02-07,67.6,WIKI/AAPL.4
2006-02-08,68.81,WIKI/AAPL.4
2006-02-09,64.95,WIKI/AAPL.4
2006-02-10,67.31,WIKI/AAPL.4
2006-02-13,64.71,WIKI/AAPL.4
2006-02-14,67.645,WIKI/AAPL.4
2006-02-15,69.22,WIKI/AAPL.4
2006-02-16,70.57,WIKI/AAPL.4
2006-02-17,70.29,WIKI/AAPL.4
2006-02-21,69.08,WIKI/AAPL.4
2006-02-22,71.32,WIKI/AAPL.4
2006-02-23,71.75,WIKI/AAPL.4
2006-02-24,71.46,WIKI/AAPL.4
2006-02-27,70.99,WIKI/AAPL.4
2006-02-28,68.49,WIKI/AAPL.4
2006-03-01,69.1,WIKI/AAPL.4
2006-03-02,69.61,WIKI/AAPL.4
2006-03-03,67.72,WIKI/AAPL.4
2006-03-06,65.48,WIKI/AAPL.4
2006-03-07,66.31,WIKI/AAPL.4
2006-03-08,65.66,WIKI/AAPL.4
2006-03-09,63.93,WIKI/AAPL.4
2006-03-10,63.19,WIKI/AAPL.4
2006-03-13,65.68,WIKI/AAPL.4
2006-03-14,67.32,WIKI/AAPL.4
2006-03-15,66.23,WIKI/AAPL.4
2006-03-16,64.31,WIKI/AAPL.4
2006-03-17,64.66,WIKI/AAPL.4
2006-03-20,63.99,WIKI/AAPL.4
2006-03-21,61.81,WIKI/AAPL.4
2006-03-22,61.67,WIKI/AAPL.4
2006-03-23,60.16,WIKI/AAPL.4
2006-03-24,59.96,WIKI/AAPL.4
2006-03-27,59.51,WIKI/AAPL.4
2006-03-28,58.71,WIKI/AAPL.4
2006-03-29,62.33,WIKI/AAPL.4
2006-03-30,62.75,WIKI/AAPL.4
2006-03-31,62.72,WIKI/AAPL.4
2006-04-03,62.65,WIKI/AAPL.4
2006-04-04,61.17,WIKI/AAPL.4
2006-04-05,67.21,WIKI/AAPL.4
2006-04-06,71.24,WIKI/AAPL.4
2006-04-07,69.79,WIKI/AAPL.4
2006-04-10,68.67,WIKI/AAPL.4
2006-04-11,67.99,WIKI/AAPL.4
2006-04-12,66.71,WIKI/AAPL.4
2006-04-13,66.469,WIKI/AAPL.4
2006-04-17,64.811,WIKI/AAPL.4
2006-04-18,66.22,WIKI/AAPL.4
2006-04-19,65.65,WIKI/AAPL.4
2006-04-20,67.63,WIKI/AAPL.4
2006-04-21,67.04,WIKI/AAPL.4
2006-04-24,65.75,WIKI/AAPL.4
2006-04-25,66.17,WIKI/AAPL.4
2006-04-26,68.15,WIKI/AAPL.4
2006-04-27,69.36,WIKI/AAPL.4
2006-04-28,70.39,WIKI/AAPL.4
2006-05-01,69.6,WIKI/AAPL.4
2006-05-02,71.62,WIKI/AAPL.4
2006-05-03,71.14,WIKI/AAPL.4
2006-05-04,71.13,WIKI/AAPL.4
2006-05-05,71.89,WIKI/AAPL.4
2006-05-08,71.89,WIKI/AAPL.4
2006-05-09,71.03,WIKI/AAPL.4
2006-05-10,70.6,WIKI/AAPL.4
2006-05-11,68.15,WIKI/AAPL.4
2006-05-12,67.7,WIKI/AAPL.4
2006-05-15,67.79,WIKI/AAPL.4
2006-05-16,64.98,WIKI/AAPL.4
2006-05-17,65.26,WIKI/AAPL.4
2006-05-18,63.18,WIKI/AAPL.4
2006-05-19,64.51,WIKI/AAPL.4
2006-05-22,63.38,WIKI/AAPL.4
2006-05-23,63.15,WIKI/AAPL.4
2006-05-24,63.34,WIKI/AAPL.4
2006-05-25,64.33,WIKI/AAPL.4
2006-05-26,63.549,WIKI/AAPL.4
2006-05-30,61.22,WIKI/AAPL.4
2006-05-31,59.77,WIKI/AAPL.4
2006-06-01,62.17,WIKI/AAPL.4
2006-06-02,61.66,WIKI/AAPL.4
2006-06-05,60.0,WIKI/AAPL.4
2006-06-06,59.723,WIKI/AAPL.4
2006-06-07,58.565,WIKI/AAPL.4
2006-06-08,60.76,WIKI/AAPL.4
2006-06-09,59.52,WIKI/AAPL.4
2006-06-12,57.0,WIKI/AAPL.4
2006-06-13,58.33,WIKI/AAPL.4
2006-06-14,57.61,WIKI/AAPL.4
2006-06-15,59.38,WIKI/AAPL.4
2006-06-16,57.56,WIKI/AAPL.4
2006-06-19,57.2,WIKI/AAPL.4
2006-06-20,57.47,WIKI/AAPL.4
2006-06-21,57.86,WIKI/AAPL.4
2006-06-22,59.58,WIKI/AAPL.4
2006-06-23,58.83,WIKI/AAPL.4
2006-06-26,58.99,WIKI/AAPL.4
2006-06-27,57.43,WIKI/AAPL.4
2006-06-28,56.02,WIKI/AAPL.4
2006-06-29,58.97,WIKI/AAPL.4
2006-06-30,57.27,WIKI/AAPL.4
2006-07-03,57.95,WIKI/AAPL.4
2006-07-05,57.0015,WIKI/AAPL.4
2006-07-06,55.77,WIKI/AAPL.4
2006-07-07,55.4,WIKI/AAPL.4
2006-07-10,55.0,WIKI/AAPL.4
2006-07-11,55.65,WIKI/AAPL.4
2006-07-12,52.96,WIKI/AAPL.4
2006-07-13,52.25,WIKI/AAPL.4
2006-07-14,50.67,WIKI/AAPL.4
2006-07-17,52.37,WIKI/AAPL.4
2006-07-18,52.9,WIKI/AAPL.4
2006-07-19,54.1,WIKI/AAPL.4
2006-07-20,60.5,WIKI/AAPL.4
2006-07-21,60.72,WIKI/AAPL.4
2006-07-24,61.42,WIKI/AAPL.4
2006-07-25,61.928,WIKI/AAPL.4
2006-07-26,63.87,WIKI/AAPL.4
2006-07-27,63.4,WIKI/AAPL.4
2006-07-28,65.59,WIKI/AAPL.4
2006-07-31,67.96,WIKI/AAPL.4
2006-08-01,67.18,WIKI/AAPL.4
2006-08-02,68.16,WIKI/AAPL.4
2006-08-03,69.59,WIKI/AAPL.4
2006-08-04,68.3,WIKI/AAPL.4
2006-08-07,67.21,WIKI/AAPL.4
2006-08-08,64.78,WIKI/AAPL.4
2006-08-09,63.59,WIKI/AAPL.4
2006-08-10,64.07,WIKI/AAPL.4
2006-08-11,63.65,WIKI/AAPL.4
2006-08-14,63.94,WIKI/AAPL.4
2006-08-15,66.45,WIKI/AAPL.4
2006-08-16,67.98,WIKI/AAPL.4
2006-08-17,67.59,WIKI/AAPL.4
2006-08-18,67.91,WIKI/AAPL.4
2006-08-21,66.56,WIKI/AAPL.4
2006-08-22,67.62,WIKI/AAPL.4
2006-08-23,67.31,WIKI/AAPL.4
2006-08-24,67.81,WIKI/AAPL.4
2006-08-25,68.75,WIKI/AAPL.4
2006-08-28,66.98,WIKI/AAPL.4
2006-08-29,66.48,WIKI/AAPL.4
2006-08-30,66.96,WIKI/AAPL.4
2006-08-31,67.85,WIKI/AAPL.4
2006-09-01,68.38,WIKI/AAPL.4
2006-09-05,71.48,WIKI/AAPL.4
2006-09-06,70.03,WIKI/AAPL.4
2006-09-07,72.8,WIKI/AAPL.4
2006-09-08,72.52,WIKI/AAPL.4
2006-09-11,72.5,WIKI/AAPL.4
2006-09-12,72.63,WIKI/AAPL.4
2006-09-13,74.2,WIKI/AAPL.4
2006-09-14,74.17,WIKI/AAPL.4
2006-09-15,74.1,WIKI/AAPL.4
2006-09-18,73.89,WIKI/AAPL.4
2006-09-19,73.77,WIKI/AAPL.4
2006-09-20,75.26,WIKI/AAPL.4
2006-09-21,74.65,WIKI/AAPL.4
2006-09-22,73.0,WIKI/AAPL.4
2006-09-25,75.75,WIKI/AAPL.4
2006-09-26,77.61,WIKI/AAPL.4
2006-09-27,76.41,WIKI/AAPL.4
2006-09-28,77.01,WIKI/AAPL.4
2006-09-29,76.98,WIKI/AAPL.4
2006-10-02,74.86,WIKI/AAPL.4
2006-10-03,74.07,WIKI/AAPL.4
2006-10-04,75.38,WIKI/AAPL.4
2006-10-05,74.83,WIKI/AAPL.4
2006-10-06,74.22,WIKI/AAPL.4
2006-10-09,74.63,WIKI/AAPL.4
2006-10-10,73.81,WIKI/AAPL.4
2006-10-11,73.23,WIKI/AAPL.4
2006-10-12,75.26,WIKI/AAPL.4
2006-10-13,75.02,WIKI/AAPL.4
2006-10-16,75.4,WIKI/AAPL.4
2006-10-17,74.29,WIKI/AAPL.4
2006-10-18,74.53,WIKI/AAPL.4
2006-10-19,78.99,WIKI/AAPL.4
2006-10-20,79.95,WIKI/AAPL.4
2006-10-23,81.46,WIKI/AAPL.4
2006-10-24,81.05,WIKI/AAPL.4
2006-10-25,81.68,WIKI/AAPL.4
2006-10-26,82.19,WIKI/AAPL.4
2006-10-27,80.41,WIKI/AAPL.4
2006-10-30,80.42,WIKI/AAPL.4
2006-10-31,81.08,WIKI/AAPL.4
2006-11-01,79.16,WIKI/AAPL.4
2006-11-02,78.98,WIKI/AAPL.4
2006-11-03,78.29,WIKI/AAPL.4
2006-11-06,79.71,WIKI/AAPL.4
2006-11-07,80.51,WIKI/AAPL.4
2006-11-08,82.45,WIKI/AAPL.4
2006-11-09,83.34,WIKI/AAPL.4
2006-11-10,83.12,WIKI/AAPL.4
2006-11-13,84.35,WIKI/AAPL.4
2006-11-14,85.0,WIKI/AAPL.4
2006-11-15,84.05,WIKI/AAPL.4
2006-11-16,85.61,WIKI/AAPL.4
2006-11-17,85.85,WIKI/AAPL.4
2006-11-20,86.47,WIKI/AAPL.4
2006-11-21,88.6,WIKI/AAPL.4
2006-11-22,90.31,WIKI/AAPL.4
2006-11-24,91.63,WIKI/AAPL.4
2006-11-27,89.54,WIKI/AAPL.4
2006-11-28,91.81,WIKI/AAPL.4
2006-11-29,91.8,WIKI/AAPL.4
2006-11-30,91.66,WIKI/AAPL.4
2006-12-01,91.32,WIKI/AAPL.4
2006-12-04,91.12,WIKI/AAPL.4
2006-12-05,91.27,WIKI/AAPL.4
2006-12-06,89.83,WIKI/AAPL.4
2006-12-07,87.04,WIKI/AAPL.4
2006-12-08,88.26,WIKI/AAPL.4
2006-12-11,88.75,WIKI/AAPL.4
2006-12-12,86.14,WIKI/AAPL.4
2006-12-13,89.05,WIKI/AAPL.4
2006-12-14,88.55,WIKI/AAPL.4
2006-12-15,87.72,WIKI/AAPL.4
2006-12-18,85.47,WIKI/AAPL.4
2006-12-19,86.31,WIKI/AAPL.4
2006-12-20,84.76,WIKI/AAPL.4
2006-12-21,82.9,WIKI/AAPL.4
2006-12-22,82.2,WIKI/AAPL.4
2006-12-26,81.51,WIKI/AAPL.4
2006-12-27,81.52,WIKI/AAPL.4
2006-12-28,80.87,WIKI/AAPL.4
2006-12-29,84.84,WIKI/AAPL.4
2007-01-03,83.8,WIKI/AAPL.4
2007-01-04,85.66,WIKI/AAPL.4
2007-01-05,85.05,WIKI/AAPL.4
2007-01-08,85.47,WIKI/AAPL.4
2007-01-09,92.57,WIKI/AAPL.4
2007-01-10,97.0,WIKI/AAPL.4
2007-01-11,95.8,WIKI/AAPL.4
2007-01-12,94.62,WIKI/AAPL.4
2007-01-16,97.1,WIKI/AAPL.4
2007-01-17,94.95,WIKI/AAPL.4
2007-01-18,89.07,WIKI/AAPL.4
2007-01-19,88.5,WIKI/AAPL.4
2007-01-22,86.79,WIKI/AAPL.4
2007-01-23,85.7,WIKI/AAPL.4
2007-01-24,86.7,WIKI/AAPL.4
2007-01-25,86.25,WIKI/AAPL.4
2007-01-26,85.38,WIKI/AAPL.4
2007-01-29,85.94,WIKI/AAPL.4
2007-01-30,85.55,WIKI/AAPL.4
2007-01-31,85.73,WIKI/AAPL.4
2007-02-01,84.74,WIKI/AAPL.4
2007-02-02,84.75,WIKI/AAPL.4
2007-02-05,83.94,WIKI/AAPL.4
2007-02-06,84.15,WIKI/AAPL.4
2007-02-07,86.15,WIKI/AAPL.4
2007-02-08,86.18,WIKI/AAPL.4
2007-02-09,83.27,WIKI/AAPL.4
2007-02-12,84.88,WIKI/AAPL.4
2007-02-13,84.7,WIKI/AAPL.4
2007-02-14,85.3,WIKI/AAPL.4
2007-02-15,85.21,WIKI/AAPL.4
2007-02-16,84.83,WIKI/AAPL.4
2007-02-20,85.9,WIKI/AAPL.4
2007-02-21,89.2,WIKI/AAPL.4
2007-02-22,89.51,WIKI/AAPL.4
2007-02-23,89.07,WIKI/AAPL.4
2007-02-26,88.65,WIKI/AAPL.4
2007-02-27,83.93,WIKI/AAPL.4
2007-02-28,84.61,WIKI/AAPL.4
2007-03-01,87.06,WIKI/AAPL.4
2007-03-02,85.41,WIKI/AAPL.4
2007-03-05,86.3199,WIKI/AAPL.4
2007-03-06,88.19,WIKI/AAPL.4
2007-03-07,87.72,WIKI/AAPL.4
2007-03-08,88.0,WIKI/AAPL.4
2007-03-09,87.97,WIKI/AAPL.4
2007-03-12,89.87,WIKI/AAPL.4
2007-03-13,88.4,WIKI/AAPL.4
2007-03-14,90.0,WIKI/AAPL.4
2007-03-15,89.57,WIKI/AAPL.4
2007-03-16,89.59,WIKI/AAPL.4
2007-03-19,91.13,WIKI/AAPL.4
2007-03-20,91.48,WIKI/AAPL.4
2007-03-21,93.87,WIKI/AAPL.4
2007-03-22,93.96,WIKI/AAPL.4
2007-03-23,93.52,WIKI/AAPL.4
2007-03-26,95.85,WIKI/AAPL.4
2007-03-27,95.46,WIKI/AAPL.4
2007-03-28,93.24,WIKI/AAPL.4
2007-03-29,93.75,WIKI/AAPL.4
2007-03-30,92.91,WIKI/AAPL.4
2007-04-02,93.65,WIKI/AAPL.4
2007-04-03,94.5,WIKI/AAPL.4
2007-04-04,94.27,WIKI/AAPL.4
2007-04-05,94.68,WIKI/AAPL.4
2007-04-09,93.65,WIKI/AAPL.4
2007-04-10,94.25,WIKI/AAPL.4
2007-04-11,92.59,WIKI/AAPL.4
2007-04-12,92.19,WIKI/AAPL.4
2007-04-13,90.24,WIKI/AAPL.4
2007-04-16,91.43,WIKI/AAPL.4
2007-04-17,90.35,WIKI/AAPL.4
2007-04-18,90.4,WIKI/AAPL.4
2007-04-19,90.27,WIKI/AAPL.4
2007-04-20,90.97,WIKI/AAPL.4
2007-04-23,93.51,WIKI/AAPL.4
2007-04-24,93.24,WIKI/AAPL.4
2007-04-25,95.348,WIKI/AAPL.4
2007-04-26,98.84,WIKI/AAPL.4
2007-04-27,99.92,WIKI/AAPL.4
2007-04-30,99.8,WIKI/AAPL.4
2007-05-01,99.47,WIKI/AAPL.4
2007-05-02,100.39,WIKI/AAPL.4
2007-05-03,100.4,WIKI/AAPL.4
2007-05-04,100.81,WIKI/AAPL.4
2007-05-07,103.92,WIKI/AAPL.4
2007-05-08,105.06,WIKI/AAPL.4
2007-05-09,106.88,WIKI/AAPL.4
2007-05-10,107.34,WIKI/AAPL.4
2007-05-11,108.74,WIKI/AAPL.4
2007-05-14,109.36,WIKI/AAPL.4
2007-05-15,107.52,WIKI/AAPL.4
2007-05-16,107.34,WIKI/AAPL.4
2007-05-17,109.44,WIKI/AAPL.4
2007-05-18,110.02,WIKI/AAPL.4
2007-05-21,111.98,WIKI/AAPL.4
2007-05-22,113.54,WIKI/AAPL.4
2007-05-23,112.89,WIKI/AAPL.4
2007-05-24,110.69,WIKI/AAPL.4
2007-05-25,113.62,WIKI/AAPL.4
2007-05-29,114.35,WIKI/AAPL.4
2007-05-30,118.77,WIKI/AAPL.4
2007-05-31,121.191,WIKI/AAPL.4
2007-06-01,118.4,WIKI/AAPL.4
2007-06-04,121.33,WIKI/AAPL.4
2007-06-05,122.67,WIKI/AAPL.4
2007-06-06,123.64,WIKI/AAPL.4
2007-06-07,124.069,WIKI/AAPL.4
2007-06-08,124.49,WIKI/AAPL.4
2007-06-11,120.19,WIKI/AAPL.4
2007-06-12,120.38,WIKI/AAPL.4
2007-06-13,117.5,WIKI/AAPL.4
2007-06-14,118.75,WIKI/AAPL.4
2007-06-15,120.5,WIKI/AAPL.4
2007-06-18,125.09,WIKI/AAPL.4
2007-06-19,123.66,WIKI/AAPL.4
2007-06-20,121.55,WIKI/AAPL.4
2007-06-21,123.9,WIKI/AAPL.4
2007-06-22,123.0,WIKI/AAPL.4
2007-06-25,122.34,WIKI/AAPL.4
2007-06-26,119.65,WIKI/AAPL.4
2007-06-27,121.89,WIKI/AAPL.4
2007-06-28,120.56,WIKI/AAPL.4
2007-06-29,122.04,WIKI/AAPL.4
2007-07-02,121.26,WIKI/AAPL.4
2007-07-03,127.17,WIKI/AAPL.4
2007-07-05,132.75,WIKI/AAPL.4
2007-07-06,132.3,WIKI/AAPL.4
2007-07-09,130.3301,WIKI/AAPL.4
2007-07-10,132.35,WIKI/AAPL.4
2007-07-11,132.39,WIKI/AAPL.4
2007-07-12,134.0699,WIKI/AAPL.4
2007-07-13,137.73,WIKI/AAPL.4
2007-07-16,138.1,WIKI/AAPL.4
2007-07-17,138.9099,WIKI/AAPL.4
2007-07-18,138.12,WIKI/AAPL.4
2007-07-19,140.0,WIKI/AAPL.4
2007-07-20,143.75,WIKI/AAPL.4
2007-07-23,143.7,WIKI/AAPL.4
2007-07-24,134.8899,WIKI/AAPL.4
2007-07-25,137.26,WIKI/AAPL.4
2007-07-26,146.0,WIKI/AAPL.4
2007-07-27,143.85,WIKI/AAPL.4
2007-07-30,141.43,WIKI/AAPL.4
2007-07-31,131.76,WIKI/AAPL.4
2007-08-01,135.0,WIKI/AAPL.4
2007-08-02,136.49,WIKI/AAPL.4
2007-08-03,131.8499,WIKI/AAPL.4
2007-08-06,135.25,WIKI/AAPL.4
2007-08-07,135.0301,WIKI/AAPL.4
2007-08-08,134.01,WIKI/AAPL.4
2007-08-09,126.39,WIKI/AAPL.4
2007-08-10,125.0,WIKI/AAPL.4
2007-08-13,127.79,WIKI/AAPL.4
2007-08-14,124.03,WIKI/AAPL.4
2007-08-15,119.9,WIKI/AAPL.4
2007-08-16,117.05,WIKI/AAPL.4
2007-08-17,122.06,WIKI/AAPL.4
2007-08-20,122.22,WIKI/AAPL.4
2007-08-21,127.57,WIKI/AAPL.4
2007-08-22,132.51,WIKI/AAPL.4
2007-08-23,131.07,WIKI/AAPL.4
2007-08-24,135.3,WIKI/AAPL.4
2007-08-27,132.25,WIKI/AAPL.4
2007-08-28,126.82,WIKI/AAPL.4
2007-08-29,134.08,WIKI/AAPL.4
2007-08-30,136.25,WIKI/AAPL.4
2007-08-31,138.48,WIKI/AAPL.4
2007-09-04,144.16,WIKI/AAPL.4
2007-09-05,136.76,WIKI/AAPL.4
2007-09-06,135.01,WIKI/AAPL.4
2007-09-07,131.77,WIKI/AAPL.4
2007-09-10,136.71,WIKI/AAPL.4
2007-09-11,135.49,WIKI/AAPL.4
2007-09-12,136.85,WIKI/AAPL.4
2007-09-13,137.2,WIKI/AAPL.4
2007-09-14,138.81,WIKI/AAPL.4
2007-09-17,138.41,WIKI/AAPL.4
2007-09-18,140.92,WIKI/AAPL.4
2007-09-19,140.7699,WIKI/AAPL.4
2007-09-20,140.31,WIKI/AAPL.4
2007-09-21,144.15,WIKI/AAPL.4
2007-09-24,148.28,WIKI/AAPL.4
2007-09-25,153.18,WIKI/AAPL.4
2007-09-26,152.77,WIKI/AAPL.4
2007-09-27,154.5,WIKI/AAPL.4
2007-09-28,153.47,WIKI/AAPL.4
2007-10-01,156.339,WIKI/AAPL.4
2007-10-02,158.45,WIKI/AAPL.4
2007-10-03,157.9201,WIKI/AAPL.4
2007-10-04,156.24,WIKI/AAPL.4
2007-10-05,161.4499,WIKI/AAPL.4
2007-10-08,167.91,WIKI/AAPL.4
2007-10-09,167.86,WIKI/AAPL.4
2007-10-10,166.79,WIKI/AAPL.4
2007-10-11,162.23,WIKI/AAPL.4
2007-10-12,167.2537,WIKI/AAPL.4
2007-10-15,166.98,WIKI/AAPL.4
2007-10-16,169.58,WIKI/AAPL.4
2007-10-17,172.75,WIKI/AAPL.4
2007-10-18,173.5,WIKI/AAPL.4
2007-10-19,170.42,WIKI/AAPL.4
