timestamp,open,high,low,close,volume,trade_count,vwap,Symbol
2017-01-09 05:00:00+00:00,117.94,119.43,117.94,118.99,33561948,184629,118.979875,AAPL
2017-01-10 05:00:00+00:00,118.77,119.38,118.3,119.11,24462659,146177,118.977677,AAPL
2017-01-11 05:00:00+00:00,118.7,119.93,118.6,119.75,27588683,153269,119.261533,AAPL
2017-01-12 05:00:00+00:00,118.8,119.3,118.21,119.25,27086403,165856,118.835299,AAPL
2017-01-13 05:00:00+00:00,119.1,119.62,118.81,119.04,26188730,132989,119.067379,AAPL
2017-01-17 05:00:00+00:00,118.22,120.24,118.22,120.0,34443353,189139,119.769027,AAPL
2017-01-18 05:00:00+00:00,120.0,120.5,119.71,119.99,23810206,126593,120.029091,AAPL
2017-01-19 05:00:00+00:00,119.4,120.09,119.37,119.78,25597433,130086,119.79703,AAPL
2017-01-20 05:00:00+00:00,120.41,120.45,119.7346,120.0,32619204,148473,120.014212,AAPL
2017-01-23 05:00:00+00:00,120.0,120.81,119.77,120.08,22050218,128202,120.130928,AAPL
2017-01-24 05:00:00+00:00,119.55,120.1,119.5,119.97,23211545,134783,119.962225,AAPL
2017-01-25 05:00:00+00:00,120.28,122.1,120.28,121.88,32587675,198926,121.516739,AAPL
2017-01-26 05:00:00+00:00,121.7,122.44,121.6,121.94,26337756,126534,121.916006,AAPL
2017-01-27 05:00:00+00:00,122.14,122.35,121.6,121.95,20564579,110702,121.940689,AAPL
2017-01-30 05:00:00+00:00,120.93,121.63,120.66,121.63,30446852,164892,121.201024,AAPL
2017-01-31 05:00:00+00:00,121.03,121.39,120.62,121.35,49240325,246124,121.628883,AAPL
2017-02-01 05:00:00+00:00,127.1,130.49,127.01,128.75,111986662,537176,128.528836,AAPL
2017-02-02 05:00:00+00:00,127.99,129.39,127.78,128.53,33795136,190097,128.410952,AAPL
2017-02-03 05:00:00+00:00,128.31,129.19,128.16,129.08,24708040,135278,128.757721,AAPL
2017-02-06 05:00:00+00:00,128.95,130.5,128.9,130.29,27250476,150867,130.102173,AAPL
2017-02-07 05:00:00+00:00,130.5,132.09,130.0,131.53,38184421,190021,131.538561,AAPL
2017-02-08 05:00:00+00:00,131.3,132.22,131.22,132.04,23495113,124782,131.654333,AAPL
2017-02-09 05:00:00+00:00,131.67,132.445,131.12,132.42,28375843,132032,132.004412,AAPL
2017-02-10 05:00:00+00:00,132.42,132.94,132.05,132.12,20074514,109765,132.356515,AAPL
2017-02-13 05:00:00+00:00,133.0,133.82,132.75,133.29,23035571,131063,133.478368,AAPL
2017-02-14 05:00:00+00:00,133.46,135.09,133.25,135.02,33311860,170319,134.391809,AAPL
2017-02-15 05:00:00+00:00,135.5,136.27,134.62,135.51,36176396,187393,135.429518,AAPL
2017-02-16 05:00:00+00:00,135.68,135.9,134.8398,135.345,22564154,135498,135.269413,AAPL
2017-02-17 05:00:00+00:00,135.1,135.83,135.1,135.72,22198697,115346,135.459193,AAPL
2017-02-21 05:00:00+00:00,136.245,136.75,135.98,136.7,24509479,129421,136.452119,AAPL
2017-02-22 05:00:00+00:00,136.41,137.12,136.11,137.11,20843001,105698,136.715513,AAPL
2017-02-23 05:00:00+00:00,137.4,137.48,136.3,136.53,20788196,131711,136.704063,AAPL
2017-02-24 05:00:00+00:00,135.9,136.66,135.28,136.66,21827759,127250,136.005344,AAPL
2017-02-27 05:00:00+00:00,137.0,137.435,136.28,136.93,20257906,123050,136.986116,AAPL
2017-02-28 05:00:00+00:00,137.08,137.435,136.7,136.99,23483019,126842,137.061382,AAPL
2017-03-01 05:00:00+00:00,137.9,140.15,137.595,139.79,36445271,207465,139.385245,AAPL
2017-03-02 05:00:00+00:00,140.0,140.2786,138.76,138.96,26215756,157433,139.395843,AAPL
2017-03-03 05:00:00+00:00,138.79,139.83,138.59,139.78,21583022,120912,139.429117,AAPL
2017-03-06 05:00:00+00:00,139.33,139.77,138.5959,139.34,21880484,121046,139.136007,AAPL
2017-03-07 05:00:00+00:00,139.06,139.98,138.79,139.52,17447241,110490,139.493476,AAPL
2017-03-08 05:00:00+00:00,138.92,139.8,138.82,139.0,18708013,113167,139.230754,AAPL
2017-03-09 05:00:00+00:00,138.74,138.79,137.05,138.68,22156445,129689,138.373268,AAPL
2017-03-10 05:00:00+00:00,139.27,139.3571,138.64,139.14,19614315,115140,139.093704,AAPL
2017-03-13 04:00:00+00:00,138.82,139.43,138.82,139.2,17421857,98286,139.128679,AAPL
2017-03-14 04:00:00+00:00,139.3,139.65,138.84,138.99,15317453,98252,139.110777,AAPL
2017-03-15 04:00:00+00:00,139.42,140.7501,139.025,140.46,25742067,141148,140.012544,AAPL
2017-03-16 04:00:00+00:00,140.74,141.02,140.26,140.69,19232117,121226,140.63846,AAPL
2017-03-17 04:00:00+00:00,141.0,141.0,139.89,139.99,44061746,122380,140.422084,AAPL
2017-03-20 04:00:00+00:00,140.46,141.5,140.23,141.46,21559216,111763,141.089171,AAPL
2017-03-21 04:00:00+00:00,142.15,142.8,139.73,139.84,39535245,238152,141.120212,AAPL
2017-03-22 04:00:00+00:00,139.83,141.6,139.76,141.42,25861666,151525,140.87117,AAPL
2017-03-23 04:00:00+00:00,141.26,141.5844,140.61,140.92,20346433,127779,141.013593,AAPL
2017-03-24 04:00:00+00:00,141.5,141.74,140.35,140.64,22479611,131777,141.071358,AAPL
2017-03-27 04:00:00+00:00,139.39,141.22,138.62,140.88,23669078,137335,140.421969,AAPL
2017-03-28 04:00:00+00:00,140.89,144.04,140.62,143.8,33515145,194597,142.877685,AAPL
2017-03-29 04:00:00+00:00,143.67,144.49,143.19,144.12,29191232,160453,143.870841,AAPL
2017-03-30 04:00:00+00:00,144.14,144.5,143.5,143.93,21208753,114212,143.981383,AAPL
2017-03-31 04:00:00+00:00,143.63,144.27,143.01,143.66,19772411,109072,143.821056,AAPL
2017-04-03 04:00:00+00:00,143.67,144.12,143.05,143.7,19986074,125532,143.657786,AAPL
2017-04-04 04:00:00+00:00,143.25,144.89,143.17,144.77,19944851,123796,144.275936,AAPL
2017-04-05 04:00:00+00:00,144.64,145.46,143.81,144.02,27724102,169568,144.784955,AAPL
2017-04-06 04:00:00+00:00,144.26,144.52,143.45,143.66,21150383,124825,143.937203,AAPL
2017-04-07 04:00:00+00:00,143.73,144.18,143.27,143.34,16676498,110322,143.714195,AAPL
2017-04-10 04:00:00+00:00,143.5,143.8792,142.9,143.17,18934702,112269,143.35635,AAPL
2017-04-11 04:00:00+00:00,142.9,143.35,140.06,141.63,30881588,194111,141.460993,AAPL
2017-04-12 04:00:00+00:00,141.6,142.15,141.01,141.8,20350295,131856,141.558803,AAPL
2017-04-13 04:00:00+00:00,141.94,142.38,141.05,141.05,17822900,117140,141.790789,AAPL
2017-04-17 04:00:00+00:00,141.17,141.88,140.87,141.83,16582193,102343,141.44092,AAPL
2017-04-18 04:00:00+00:00,141.41,142.04,141.11,141.2,14697694,100314,141.476632,AAPL
2017-04-19 04:00:00+00:00,141.82,142.0,140.45,140.68,17328375,114136,141.217562,AAPL
2017-04-20 04:00:00+00:00,141.21,142.92,141.16,142.44,23319563,145300,142.311163,AAPL
2017-04-21 04:00:00+00:00,142.44,142.68,141.85,142.27,17330998,104120,142.275021,AAPL
2017-04-24 04:00:00+00:00,143.52,143.95,143.18,143.64,17134633,108052,143.678586,AAPL
2017-04-25 04:00:00+00:00,144.05,144.9,143.87,144.53,18871868,110710,144.50553,AAPL
2017-04-26 04:00:00+00:00,144.45,144.6,143.3762,143.68,20064520,130688,144.053204,AAPL
2017-04-27 04:00:00+00:00,143.89,144.16,143.31,143.79,14248347,97492,143.689102,AAPL
2017-04-28 04:00:00+00:00,144.07,144.3,143.27,143.65,21456400,114787,143.739847,AAPL
2017-05-01 04:00:00+00:00,145.0,147.2,144.96,146.58,33603854,184551,146.314888,AAPL
2017-05-02 04:00:00+00:00,147.54,148.09,146.84,147.51,45363064,255534,147.234764,AAPL
2017-05-03 04:00:00+00:00,145.52,147.49,144.27,147.06,46997275,282338,146.199015,AAPL
2017-05-04 04:00:00+00:00,146.52,147.14,145.81,146.53,23371925,140290,146.348237,AAPL
2017-05-05 04:00:00+00:00,146.76,148.98,146.76,148.96,27359822,157911,148.248475,AAPL
2017-05-08 04:00:00+00:00,149.03,153.7,149.03,153.01,48864610,255930,152.033116,AAPL
2017-05-09 04:00:00+00:00,153.88,154.88,153.45,153.99,39135644,221722,154.114338,AAPL
2017-05-10 04:00:00+00:00,153.63,153.94,152.11,153.26,25807492,156839,153.101049,AAPL
2017-05-11 04:00:00+00:00,152.69,154.07,152.31,153.95,27259011,137633,153.193138,AAPL
2017-05-12 04:00:00+00:00,155.0,156.42,154.67,156.1,32530763,187418,155.850615,AAPL
2017-05-15 04:00:00+00:00,156.01,156.65,155.05,155.7,26145928,141092,155.617311,AAPL
2017-05-16 04:00:00+00:00,156.0,156.06,154.72,155.47,20051784,129338,155.33375,AAPL
2017-05-17 04:00:00+00:00,153.94,154.57,149.71,150.25,50891790,320871,151.538468,AAPL
2017-05-18 04:00:00+00:00,151.25,153.34,151.13,152.54,33568227,205659,152.459673,AAPL
2017-05-19 04:00:00+00:00,153.43,153.98,152.63,153.06,26961313,148520,153.33186,AAPL
2017-05-22 04:00:00+00:00,154.06,154.58,152.91,153.99,23265782,128174,153.787714,AAPL
2017-05-23 04:00:00+00:00,154.9,154.9,153.31,153.8,20026061,126254,153.848834,AAPL
2017-05-24 04:00:00+00:00,153.84,154.17,152.67,153.34,19219357,115234,153.271087,AAPL
2017-05-25 04:00:00+00:00,153.73,154.35,153.03,153.87,19258935,121650,153.811258,AAPL
2017-05-26 04:00:00+00:00,153.8,154.24,153.31,153.61,21927656,109430,153.679035,AAPL
2017-05-30 04:00:00+00:00,153.35,154.43,153.33,153.67,20127651,113956,153.864269,AAPL
2017-05-31 04:00:00+00:00,154.0,154.17,152.38,152.76,24468073,131947,152.933793,AAPL
2017-06-01 04:00:00+00:00,153.15,153.33,152.22,153.18,16412240,112148,152.902075,AAPL
2017-06-02 04:00:00+00:00,153.6,155.45,152.89,155.45,27776343,167744,154.64335,AAPL
2017-06-05 04:00:00+00:00,154.41,154.45,153.46,153.93,25331856,157954,153.911946,AAPL
2017-06-06 04:00:00+00:00,153.89,155.81,153.78,154.45,26626143,151824,154.655683,AAPL
2017-06-07 04:00:00+00:00,155.0,155.98,154.48,155.37,21069786,129499,155.353764,AAPL
2017-06-08 04:00:00+00:00,155.25,155.54,154.4,154.99,22331086,132007,154.942014,AAPL
2017-06-09 04:00:00+00:00,155.15,155.19,146.02,148.98,64934952,416036,150.189779,AAPL
2017-06-12 04:00:00+00:00,145.57,146.09,142.51,145.42,72307694,455660,144.344802,AAPL
2017-06-13 04:00:00+00:00,147.15,147.45,145.15,146.59,34165720,209037,146.363819,AAPL
2017-06-14 04:00:00+00:00,147.48,147.5,143.84,145.16,31531723,217291,145.40677,AAPL
2017-06-15 04:00:00+00:00,143.2,144.4798,142.21,144.29,32206050,215385,143.548485,AAPL
2017-06-16 04:00:00+00:00,143.75,144.5,142.2,142.27,51022175,196677,143.025594,AAPL
2017-06-19 04:00:00+00:00,144.0,146.74,143.66,146.34,32544572,194323,145.772858,AAPL
2017-06-20 04:00:00+00:00,146.87,146.87,144.94,145.01,24901666,163502,145.45972,AAPL
2017-06-21 04:00:00+00:00,145.5,146.0693,144.61,145.87,21266979,128184,145.562387,AAPL
2017-06-22 04:00:00+00:00,145.75,146.7,145.1199,145.63,19125115,119253,145.761585,AAPL
2017-06-23 04:00:00+00:00,145.16,147.16,145.11,146.28,35450971,129656,146.319328,AAPL
2017-06-26 04:00:00+00:00,147.23,148.28,145.38,145.82,25693866,161369,146.48047,AAPL
2017-06-27 04:00:00+00:00,145.0,146.16,143.62,143.73,24762006,163291,144.82078,AAPL
2017-06-28 04:00:00+00:00,143.95,146.11,143.1601,145.83,22083947,148164,145.007783,AAPL
2017-06-29 04:00:00+00:00,144.73,145.13,142.28,143.68,31499368,218929,143.637261,AAPL
2017-06-30 04:00:00+00:00,144.72,144.96,143.78,144.02,23024884,131792,144.369202,AAPL
2017-07-03 04:00:00+00:00,144.93,646.29,123.45,143.5,14429919,99799,149.231012,AAPL
2017-07-05 04:00:00+00:00,143.75,144.79,142.7237,144.09,21569752,129492,143.957314,AAPL
2017-07-06 04:00:00+00:00,143.02,143.5,142.41,142.73,24128812,160143,142.842427,AAPL
2017-07-07 04:00:00+00:00,142.94,144.75,142.9,144.18,19201914,119571,144.081226,AAPL
2017-07-10 04:00:00+00:00,144.19,145.95,143.37,145.06,21245357,130966,144.924372,AAPL
2017-07-11 04:00:00+00:00,144.72,145.85,144.38,145.53,19781913,122331,145.246136,AAPL
2017-07-12 04:00:00+00:00,145.9,146.18,144.82,145.74,24884857,148209,145.494602,AAPL
2017-07-13 04:00:00+00:00,145.58,148.49,145.44,147.77,25200324,159847,147.492845,AAPL
2017-07-14 04:00:00+00:00,148.0,149.33,147.33,149.04,20134071,126771,148.447625,AAPL
2017-07-17 04:00:00+00:00,148.91,150.9,148.57,149.56,23795216,142958,149.886797,AAPL
2017-07-18 04:00:00+00:00,149.2,150.13,148.67,150.08,17869042,117810,149.454393,AAPL
2017-07-19 04:00:00+00:00,150.55,151.42,149.95,151.02,20922975,121901,150.844585,AAPL
2017-07-20 04:00:00+00:00,151.64,151.74,150.19,150.34,17250129,106633,150.749311,AAPL
2017-07-21 04:00:00+00:00,149.89,150.44,148.88,150.27,26313702,122878,149.942479,AAPL
2017-07-24 04:00:00+00:00,150.56,152.44,149.9,152.09,21483407,126323,151.57866,AAPL
2017-07-25 04:00:00+00:00,152.24,153.84,151.8,152.74,18830555,123753,153.142264,AAPL
2017-07-26 04:00:00+00:00,153.4,153.93,153.06,153.46,15759533,93375,153.5087,AAPL
2017-07-27 04:00:00+00:00,153.97,153.99,147.3,150.56,32478647,218587,150.996689,AAPL
2017-07-28 04:00:00+00:00,149.72,150.23,149.19,149.5,17213722,119585,149.705145,AAPL
2017-07-31 04:00:00+00:00,149.95,150.33,148.13,148.73,19845934,132516,148.909332,AAPL
2017-08-01 04:00:00+00:00,149.27,150.22,148.41,150.05,35380897,223054,151.670075,AAPL
2017-08-02 04:00:00+00:00,159.5,159.75,156.16,157.14,69957154,398107,157.903553,AAPL
2017-08-03 04:00:00+00:00,157.03,157.21,155.02,155.57,27097408,166577,155.916894,AAPL
2017-08-04 04:00:00+00:00,156.12,157.4,155.69,156.39,20559852,130145,156.445418,AAPL
2017-08-07 04:00:00+00:00,157.0,158.92,156.6701,158.81,21871327,129566,158.015841,AAPL
2017-08-08 04:00:00+00:00,158.57,161.83,158.27,160.08,36207636,219344,160.537182,AAPL
2017-08-09 04:00:00+00:00,159.12,161.27,159.11,161.06,26132151,165503,160.478993,AAPL
2017-08-10 04:00:00+00:00,159.94,160.0,154.63,155.32,40864650,257034,157.299986,AAPL
2017-08-11 04:00:00+00:00,156.5,158.5728,156.07,157.48,26258860,174119,157.494982,AAPL
2017-08-14 04:00:00+00:00,159.38,160.21,158.75,159.85,22181063,134860,159.568795,AAPL
2017-08-15 04:00:00+00:00,160.63,162.195,160.14,161.6,29473047,162168,161.418542,AAPL
2017-08-16 04:00:00+00:00,161.87,162.51,160.15,160.95,27671865,171496,161.409923,AAPL
2017-08-17 04:00:00+00:00,160.63,160.71,157.84,157.86,27940969,184574,158.899326,AAPL
2017-08-18 04:00:00+00:00,157.86,159.5,156.72,157.5,27429278,172441,158.176987,AAPL
2017-08-21 04:00:00+00:00,157.42,157.89,155.1101,157.21,26369236,160303,156.672269,AAPL
2017-08-22 04:00:00+00:00,158.26,160.0,158.02,159.78,21604696,131572,159.541621,AAPL
2017-08-23 04:00:00+00:00,159.07,160.47,158.88,159.98,19462666,116338,159.868673,AAPL
2017-08-24 04:00:00+00:00,160.43,160.74,158.55,159.27,19839250,139812,159.434943,AAPL
2017-08-25 04:00:00+00:00,159.65,160.56,159.27,159.86,25481352,127154,159.879113,AAPL
2017-08-28 04:00:00+00:00,160.14,162.0,159.93,161.47,25966487,136234,161.267611,AAPL
2017-08-29 04:00:00+00:00,160.07,163.12,160.0,162.91,29735110,174463,162.221309,AAPL
2017-08-30 04:00:00+00:00,163.8,163.89,162.61,163.35,27269594,159713,163.236614,AAPL
2017-08-31 04:00:00+00:00,163.64,164.52,163.48,164.0,26797845,153321,163.984353,AAPL
2017-09-01 04:00:00+00:00,164.8,164.94,163.63,164.05,16592881,114949,164.136474,AAPL
2017-09-05 04:00:00+00:00,163.69,164.25,160.56,162.08,29536857,202244,162.390977,AAPL
2017-09-06 04:00:00+00:00,162.72,162.99,160.52,161.91,21651833,139112,161.77844,AAPL
2017-09-07 04:00:00+00:00,162.09,162.24,160.36,161.26,21928502,151309,161.419391,AAPL
2017-09-08 04:00:00+00:00,160.86,161.15,158.53,158.63,28834804,167832,159.460345,AAPL
2017-09-11 04:00:00+00:00,160.6,162.05,159.89,161.5,31582615,200570,161.335455,AAPL
2017-09-12 04:00:00+00:00,162.73,163.96,158.77,160.86,71724539,460447,161.461701,AAPL
2017-09-13 04:00:00+00:00,159.92,159.96,157.91,159.65,44953677,280399,159.002279,AAPL
2017-09-14 04:00:00+00:00,159.0,159.4,158.09,158.28,23761597,144783,158.742376,AAPL
2017-09-15 04:00:00+00:00,158.3,160.97,158.0,159.88,49199560,200742,159.672685,AAPL
2017-09-18 04:00:00+00:00,160.11,160.5,157.995,158.67,28308412,161817,159.192275,AAPL
2017-09-19 04:00:00+00:00,159.45,159.77,158.44,158.73,20811098,128004,159.004686,AAPL
2017-09-20 04:00:00+00:00,158.01,158.26,153.83,156.07,52954319,311285,155.699717,AAPL
2017-09-21 04:00:00+00:00,155.67,155.8,152.75,153.39,37571835,235915,153.811745,AAPL
2017-09-22 04:00:00+00:00,152.01,152.27,150.56,151.89,46645581,288350,151.437373,AAPL
2017-09-25 04:00:00+00:00,150.0,151.83,149.16,150.55,44390558,276760,150.42231,AAPL
2017-09-26 04:00:00+00:00,151.91,153.92,151.69,153.14,37322305,222994,152.830128,AAPL
2017-09-27 04:00:00+00:00,153.9,154.7189,153.54,154.23,25581986,157874,154.236934,AAPL
2017-09-28 04:00:00+00:00,154.0,154.28,152.7,153.28,22005516,146454,153.215267,AAPL
2017-09-29 04:00:00+00:00,153.23,154.13,152.0,154.12,26299810,152681,153.461295,AAPL
2017-10-02 04:00:00+00:00,154.2,154.45,152.72,153.81,18699187,131395,153.602563,AAPL
2017-10-03 04:00:00+00:00,154.0,155.09,153.91,154.48,16244844,105129,154.550285,AAPL
2017-10-04 04:00:00+00:00,153.7,153.86,152.46,153.48,20193608,134381,153.351923,AAPL
2017-10-05 04:00:00+00:00,154.14,155.44,154.05,155.39,21282859,133116,155.06574,AAPL
2017-10-06 04:00:00+00:00,154.97,155.49,154.56,155.3,17407640,98628,155.05819,AAPL
2017-10-09 04:00:00+00:00,155.92,156.73,155.485,155.84,16314214,101898,155.996018,AAPL
2017-10-10 04:00:00+00:00,155.98,158.0,155.1,155.9,15617189,103893,155.836198,AAPL
2017-10-11 04:00:00+00:00,155.97,156.98,155.75,156.55,16987251,104338,156.532792,AAPL
2017-10-12 04:00:00+00:00,156.35,157.37,155.7299,156.0,16396882,110707,156.589331,AAPL
2017-10-13 04:00:00+00:00,156.68,157.28,156.41,156.99,16394190,102173,156.906386,AAPL
2017-10-16 04:00:00+00:00,157.8,160.0,157.65,159.88,24121672,147314,159.292719,AAPL
2017-10-17 04:00:00+00:00,159.86,160.87,159.23,160.47,18997321,112847,160.06195,AAPL
2017-10-18 04:00:00+00:00,160.42,160.71,159.6,159.76,16374164,99901,160.092392,AAPL
2017-10-19 04:00:00+00:00,156.75,157.08,155.02,155.98,42584641,243468,155.848395,AAPL
2017-10-20 04:00:00+00:00,157.05,157.75,155.96,156.25,23974146,133530,156.868802,AAPL
2017-10-23 04:00:00+00:00,156.9,157.69,155.5,156.17,22084925,128362,156.563084,AAPL
2017-10-24 04:00:00+00:00,156.26,157.42,156.2,157.1,17757230,109317,156.941426,AAPL
2017-10-25 04:00:00+00:00,156.91,157.55,155.27,156.41,21789037,130542,156.380825,AAPL
2017-10-26 04:00:00+00:00,157.38,157.8295,156.78,157.41,17000634,101045,157.449805,AAPL
2017-10-27 04:00:00+00:00,159.27,163.6,158.7,163.05,44468153,269617,161.711889,AAPL
2017-10-30 04:00:00+00:00,164.0,168.07,163.72,166.72,44783229,267202,166.439992,AAPL
2017-10-31 04:00:00+00:00,167.92,169.6499,166.94,169.04,36070445,199384,168.609022,AAPL
2017-11-01 04:00:00+00:00,169.88,169.94,165.61,166.89,33638072,209941,167.188415,AAPL
2017-11-02 04:00:00+00:00,167.58,168.5,165.28,168.11,41394328,249912,168.444532,AAPL
2017-11-03 04:00:00+00:00,174.1,174.26,171.12,172.5,59402471,336014,172.719018,AAPL
2017-11-06 05:00:00+00:00,172.21,174.99,171.72,174.25,35026850,194183,173.981439,AAPL
2017-11-07 05:00:00+00:00,174.0,175.25,173.6,174.81,24614898,145916,174.621145,AAPL
2017-11-08 05:00:00+00:00,174.73,176.24,174.33,176.24,24410342,135164,175.506,AAPL
2017-11-09 05:00:00+00:00,175.12,176.095,173.14,175.88,29984729,167083,175.082829,AAPL
2017-11-10 05:00:00+00:00,175.07,175.38,174.27,174.67,25145721,114343,174.830655,AAPL
2017-11-13 05:00:00+00:00,173.5,174.5,173.4,173.97,17009480,113812,174.031218,AAPL
2017-11-14 05:00:00+00:00,173.05,173.48,171.18,171.34,24782946,154293,172.233234,AAPL
2017-11-15 05:00:00+00:00,169.87,170.3197,168.38,169.08,29288515,175240,169.358127,AAPL
2017-11-16 05:00:00+00:00,171.18,171.87,170.3,171.1,23638473,133303,171.193524,AAPL
2017-11-17 05:00:00+00:00,170.89,171.39,169.64,170.15,21900015,130140,170.393943,AAPL
2017-11-20 05:00:00+00:00,170.29,170.56,169.56,169.98,16262789,95572,170.000606,AAPL
2017-11-21 05:00:00+00:00,171.0,173.7,170.78,173.14,25131295,137407,172.945834,AAPL
2017-11-22 05:00:00+00:00,173.35,175.0,173.05,174.96,25589080,130437,174.322524,AAPL
2017-11-24 05:00:00+00:00,175.04,175.5,174.6459,174.97,14446088,64847,175.096149,AAPL
2017-11-27 05:00:00+00:00,174.97,175.08,173.34,174.09,20966823,118217,174.270338,AAPL
2017-11-28 05:00:00+00:00,174.16,174.87,171.86,173.07,26429128,140184,173.226184,AAPL
2017-11-29 05:00:00+00:00,172.56,172.92,167.16,169.48,41741463,285317,169.417131,AAPL
2017-11-30 05:00:00+00:00,170.48,172.14,168.44,171.85,41580532,194002,171.164575,AAPL
2017-12-01 05:00:00+00:00,169.96,171.67,168.5,171.05,39759533,230319,170.496876,AAPL
2017-12-04 05:00:00+00:00,172.45,172.62,169.63,169.8,32570104,208566,170.958158,AAPL
2017-12-05 05:00:00+00:00,169.15,171.52,168.4,169.64,27650864,172743,170.227858,AAPL
2017-12-06 05:00:00+00:00,167.5,170.2047,166.46,169.01,28591156,179984,168.99091,AAPL
2017-12-07 05:00:00+00:00,169.0,170.44,168.91,169.32,25673562,161097,169.620683,AAPL
2017-12-08 05:00:00+00:00,170.24,171.0,168.82,169.37,23355763,130253,169.762219,AAPL
2017-12-11 05:00:00+00:00,169.05,172.89,168.79,172.67,35273794,177590,171.876073,AAPL
2017-12-12 05:00:00+00:00,172.15,172.39,171.461,171.7,19478927,129481,171.898497,AAPL
2017-12-13 05:00:00+00:00,172.5,173.54,172.0,172.27,23818578,137312,172.754097,AAPL
2017-12-14 05:00:00+00:00,172.43,173.13,171.65,172.22,20776568,138965,172.286947,AAPL
2017-12-15 05:00:00+00:00,173.68,174.17,172.46,173.97,40463368,155583,173.552051,AAPL
2017-12-18 05:00:00+00:00,174.89,177.2,174.86,176.42,29429210,163235,176.391283,AAPL
2017-12-19 05:00:00+00:00,174.69,175.39,174.09,174.54,27450657,166256,174.622437,AAPL
2017-12-20 05:00:00+00:00,174.87,175.42,173.25,174.35,23475679,142781,174.253211,AAPL
2017-12-21 05:00:00+00:00,174.19,176.02,174.1,175.01,20950319,117957,175.232624,AAPL
2017-12-22 05:00:00+00:00,174.68,175.424,174.5,175.01,16360307,97114,175.03523,AAPL
2017-12-26 05:00:00+00:00,170.6,171.47,169.679,170.57,33187214,222442,170.45528,AAPL
2017-12-27 05:00:00+00:00,170.0,170.78,169.71,170.6,22470022,134253,170.282224,AAPL
2017-12-28 05:00:00+00:00,171.0,171.85,170.48,171.08,16480520,106302,171.156638,AAPL
2017-12-29 05:00:00+00:00,170.28,170.59,169.22,169.23,26000896,144384,169.755876,AAPL
2018-01-02 05:00:00+00:00,170.16,172.3,169.26,172.26,25556124,177088,171.347907,AAPL
2018-01-03 05:00:00+00:00,172.61,174.55,171.96,172.23,29783687,188339,173.105805,AAPL
2018-01-04 05:00:00+00:00,172.77,173.47,172.08,173.03,22436716,153153,172.989213,AAPL
2018-01-05 05:00:00+00:00,173.51,175.37,173.05,175.0,23665589,152179,174.692999,AAPL
2018-01-08 05:00:00+00:00,174.4,175.61,173.93,174.35,20568044,138847,174.632319,AAPL
2018-01-09 05:00:00+00:00,174.54,175.06,173.41,174.33,21584656,154010,174.321019,AAPL
2018-01-10 05:00:00+00:00,173.1,174.3,173.0,174.29,23981555,151207,173.650211,AAPL
2018-01-11 05:00:00+00:00,174.51,175.4886,174.49,175.28,18667826,117867,175.157746,AAPL
2018-01-12 05:00:00+00:00,175.96,177.36,175.65,177.09,25415889,151956,176.734332,AAPL
2018-01-16 05:00:00+00:00,178.0,179.39,176.14,176.19,29600422,195541,177.471709,AAPL
2018-01-17 05:00:00+00:00,176.2,179.25,175.07,179.1,34389092,218165,177.310606,AAPL
2018-01-18 05:00:00+00:00,179.47,180.1,178.25,179.26,31194439,185125,179.381845,AAPL
2018-01-19 05:00:00+00:00,178.75,179.58,177.41,178.46,32425271,160571,178.439511,AAPL
2018-01-22 05:00:00+00:00,177.3,177.78,176.6016,177.0,27111408,163851,177.123556,AAPL
2018-01-23 05:00:00+00:00,177.28,179.44,176.82,177.04,32787687,211202,177.959361,AAPL
2018-01-24 05:00:00+00:00,177.3,177.3,173.2,174.22,51443341,326254,174.823295,AAPL
2018-01-25 05:00:00+00:00,174.29,174.95,170.53,171.11,41529137,293745,172.244544,AAPL
2018-01-26 05:00:00+00:00,172.0,172.0,170.06,171.51,39144077,243621,171.086429,AAPL
2018-01-29 05:00:00+00:00,170.0,170.16,167.07,167.96,50651205,336856,168.353992,AAPL
2018-01-30 05:00:00+00:00,165.48,167.37,164.7,166.97,46051427,336721,166.298258,AAPL
2018-01-31 05:00:00+00:00,166.95,168.4417,166.5,167.43,32479360,225338,167.327503,AAPL
2018-02-01 05:00:00+00:00,167.24,168.62,166.76,167.78,47417192,309302,167.975035,AAPL
2018-02-02 05:00:00+00:00,166.34,166.8,160.1,160.5,87019680,604137,162.950959,AAPL
2018-02-05 05:00:00+00:00,159.18,163.88,156.0,156.49,72762687,528529,160.435036,AAPL
2018-02-06 05:00:00+00:00,155.0,163.72,154.0,163.03,68280887,507007,159.651794,AAPL
2018-02-07 05:00:00+00:00,163.0,163.4,159.0685,159.54,52358784,341993,161.123784,AAPL
2018-02-08 05:00:00+00:00,160.28,161.0,155.03,155.15,54874653,355278,158.883579,AAPL
2018-02-09 05:00:00+00:00,157.0,157.89,150.24,156.41,71597485,442049,154.948488,AAPL
2018-02-12 05:00:00+00:00,158.41,163.89,157.51,162.71,61819830,362868,161.60119,AAPL
2018-02-13 05:00:00+00:00,161.9,164.75,161.65,164.34,32568147,219160,163.392078,AAPL
2018-02-14 05:00:00+00:00,163.07,167.54,162.88,167.37,40645476,270799,165.618124,AAPL
