,close,high,low,open,symbol,volume,id,key,subkey,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
2018-05-16,47.045,47.115,46.5,46.5175,AAPL,76732256,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.28643697019414827,0.28643697019414827,186.07,188.18,188.46,186,19183064,44.7211,45.2282,45.2955,44.7043,76732256,"May 16, 18",0.4350000000000023,0.0093
2018-05-17,46.7475,47.2275,46.59,47,AAPL,69176116,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.2783018867924529,0.2783018867924529,188,186.99,188.91,186.36,17294029,45.1849,44.9422,45.4037,44.7908,69176116,"May 17, 18",-0.29749999999999943,-0.0063
2018-05-18,46.5775,46.9526,46.5325,46.7975,AAPL,73190912,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.27365326770576975,0.27365326770576975,187.19,186.31,187.8102,186.13,18297728,44.9903,44.7788,45.1393,44.7355,73190912,"May 18, 18",-0.1700000000000017,-0.0036
2018-05-21,46.9075,47.3175,46.7277,47,AAPL,73603148,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.2826770576975663,0.2826770576975663,188,187.63,189.27,186.9106,18400787,45.1849,45.096,45.4902,44.9231,73603148,"May 21, 18",0.3299999999999983,0.0071
2018-05-22,46.79,47.22,46.695,47.0938,AAPL,60962816,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.2794640415641236,0.2794640415641236,188.375,187.16,188.88,186.78,15240704,45.2751,44.9831,45.3965,44.8917,60962816,"May 22, 18",-0.11749999999999972,-0.0025
2018-05-23,47.09,47.125,46.44,46.5875,AAPL,80233660,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.2876674870112115,0.2876674870112115,186.35,188.36,188.5,185.76,20058415,44.7884,45.2715,45.3051,44.6466,80233660,"May 23, 18",0.30000000000000426,0.0064
2018-05-24,47.0375,47.21,46.5525,47.1925,AAPL,92935900,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.28623188405797106,0.28623188405797106,188.77,188.15,188.84,186.21,23233975,45.37,45.221,45.3868,44.7547,92935900,"May 24, 18",-0.05250000000000199,-0.0011
2018-05-25,47.145,47.4125,46.9125,47.0575,AAPL,69843852,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.28917145200984423,0.28917145200984423,188.23,188.58,189.65,187.65,17460963,45.2402,45.3243,45.5815,45.1008,69843852,"May 25, 18",0.1075000000000017,0.0023
2018-05-29,46.975,47.1875,46.7175,46.9,AAPL,90056300,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.2845228329231611,0.2845228329231611,187.6,187.9,188.75,186.87,22514075,45.0888,45.1609,45.3652,44.9134,90056300,"May 29, 18",-0.1700000000000017,-0.0036
2018-05-30,46.875,47,46.695,46.93,AAPL,74762188,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.28178835110746514,0.28178835110746514,187.72,187.5,188,186.78,18690547,45.1177,45.0648,45.1849,44.8917,74762188,"May 30, 18",-0.10000000000000142,-0.0021
2018-05-31,46.7175,47.0575,46.535,46.805,AAPL,109931172,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.2774815422477441,0.2774815422477441,187.22,186.87,188.23,186.14,27482793,44.9975,44.9134,45.2402,44.7379,109931172,"May 31, 18",-0.15749999999999886,-0.0034
2018-06-01,47.56,47.565,46.9375,46.9978,AAPL,93770040,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3005195515449823,0.3005195515449823,187.9912,190.24,190.26,187.75,23442510,45.1828,45.7233,45.7281,45.1249,93770040,"Jun 1, 18",0.8425000000000011,0.018
2018-06-04,47.9575,48.355,47.8375,47.9088,AAPL,105064696,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.31138911676237363,0.31138911676237363,191.635,191.83,193.42,191.35,26266174,46.0586,46.1055,46.4876,45.9901,105064696,"Jun 4, 18",0.39750000000000085,0.0084
2018-06-05,48.3275,48.485,48.09,48.2663,AAPL,86263852,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.32150669948044847,0.32150669948044847,193.065,193.31,193.94,192.36,21565963,46.4023,46.4612,46.6126,46.2329,86263852,"Jun 5, 18",0.36999999999999744,0.0077
2018-06-06,48.495,48.52,47.98,48.4075,AAPL,83734476,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.326086956521739,0.326086956521739,193.63,193.98,194.08,191.92,20933619,46.5381,46.6222,46.6462,46.1271,83734476,"Jun 6, 18",0.16749999999999687,0.0035
2018-06-07,48.365,48.55,48.0838,48.535,AAPL,85388720,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3225321301613345,0.3225321301613345,194.14,193.46,194.2,192.335,21347180,46.6607,46.4972,46.6751,46.2268,85388720,"Jun 7, 18",-0.12999999999999545,-0.0027
2018-06-08,47.925,48,47.4425,47.7925,AAPL,106627196,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.31050041017227226,0.31050041017227226,191.17,191.7,192,189.77,26656799,45.9468,46.0742,46.1463,45.6104,106627196,"Jun 8, 18",-0.44000000000000483,-0.0091
2018-06-11,47.8075,47.9925,47.5525,47.8375,AAPL,73233840,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.30728739403882954,0.30728739403882954,191.35,191.23,191.97,190.21,18308460,45.9901,45.9613,46.1391,45.7161,73233840,"Jun 11, 18",-0.11749999999999972,-0.0025
2018-06-12,48.07,48.1528,47.7875,47.8463,AAPL,67644564,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.31446540880503143,0.31446540880503143,191.385,192.28,192.611,191.15,16911141,45.9985,46.2136,46.2932,45.942,67644564,"Jun 12, 18",0.26250000000000284,0.0055
2018-06-13,47.675,48.22,47.61,48.105,AAPL,86553572,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3036642056330325,0.3036642056330325,192.42,190.7,192.88,190.44,21638393,46.2473,45.8339,46.3578,45.7714,86553572,"Jun 13, 18",-0.3950000000000031,-0.0082
2018-06-14,47.7,47.8925,47.555,47.8875,AAPL,86440296,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3043478260869566,0.3043478260869566,191.55,190.8,191.57,190.22,21610074,46.0382,45.8579,46.043,45.7185,86440296,"Jun 14, 18",0.025000000000005684,0.0005
2018-06-15,47.21,47.54,47.065,47.5075,AAPL,246876640,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.2909488651900465,0.2909488651900465,190.03,188.84,190.16,188.26,61719160,45.6728,45.3868,45.7041,45.2474,246876640,"Jun 15, 18",-0.490000000000002,-0.0103
2018-06-18,47.185,47.305,46.8,46.97,AAPL,73939460,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.29026524473612253,0.29026524473612253,187.88,188.74,189.22,187.2,18484865,45.1561,45.3628,45.4782,44.9927,73939460,"Jun 18, 18",-0.02499999999999858,-0.0005
2018-06-19,46.4225,46.5825,45.8625,46.285,AAPL,134313820,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.26941482089144103,0.26941482089144103,185.14,185.69,186.33,183.45,33578455,44.4976,44.6297,44.7836,44.0914,134313820,"Jun 19, 18",-0.7625000000000028,-0.0162
2018-06-20,46.625,46.8,46.4325,46.5875,AAPL,82514804,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.2749521465682253,0.2749521465682253,186.35,186.5,187.2,185.73,20628701,44.7884,44.8244,44.9927,44.6394,82514804,"Jun 20, 18",0.20250000000000057,0.0044
2018-06-21,46.365,47.0875,46.235,46.8125,AAPL,102847592,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.267842493847416,0.267842493847416,187.25,185.46,188.35,184.94,25711898,45.0047,44.5745,45.2691,44.4495,102847592,"Jun 21, 18",-0.259999999999998,-0.0056
2018-06-22,46.23,46.5375,46.175,46.53,AAPL,108801788,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.2641509433962263,0.2641509433962263,186.12,184.92,186.15,184.7,27200447,44.7331,44.4447,44.7403,44.3918,108801788,"Jun 22, 18",-0.13500000000000512,-0.0029
2018-06-25,45.5425,46.23,45.1825,45.85,AAPL,126652384,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.24535138091331682,0.24535138091331682,183.4,182.17,184.92,180.73,31663096,44.0794,43.7837,44.4447,43.4376,126652384,"Jun 25, 18",-0.6875,-0.0149
2018-06-26,46.1075,46.6325,45.635,45.7475,AAPL,98276804,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.26080120317199895,0.26080120317199895,182.99,184.43,186.53,182.54,24569201,43.9808,44.3269,44.8316,43.8727,98276804,"Jun 26, 18",0.5650000000000048,0.0124
2018-06-27,46.04,46.82,46.0075,46.307,AAPL,101141312,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.25895542794640414,0.25895542794640414,185.2278,184.16,187.28,184.03,25285328,44.5187,44.262,45.0119,44.2308,101141312,"Jun 27, 18",-0.06750000000000256,-0.0015
2018-06-28,46.375,46.5525,45.95,46.025,AAPL,69460940,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.2681159420289855,0.2681159420289855,184.1,185.5,186.21,183.8,17365235,44.2476,44.5841,44.7547,44.1755,69460940,"Jun 28, 18",0.33500000000000085,0.0073
2018-06-29,46.2775,46.7975,45.7275,46.5725,AAPL,90950664,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.2654498222586821,0.2654498222586821,186.29,185.11,187.19,182.91,22737666,44.774,44.4903,44.9903,43.9616,90950664,"Jun 29, 18",-0.09749999999999659,-0.0021
2018-07-02,46.795,46.825,45.855,45.955,AAPL,70925372,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.27960076565490843,0.27960076565490843,183.82,187.18,187.3,183.42,17731343,44.1803,44.9879,45.0167,44.0842,70925372,"Jul 2, 18",0.5174999999999983,0.0112
2018-07-03,45.98,46.9875,45.885,46.9475,AAPL,55819224,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.2573147388569865,0.2573147388569865,187.79,183.92,187.95,183.54,13954806,45.1345,44.2043,45.1729,44.113,55819224,"Jul 3, 18",-0.8150000000000048,-0.0174
2018-07-05,46.35,46.6025,46.07,46.315,AAPL,66416992,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.2674323215750616,0.2674323215750616,185.26,185.4,186.41,184.28,16604248,44.5264,44.56,44.8028,44.2909,66416992,"Jul 5, 18",0.37000000000000455,0.008
2018-07-06,46.9925,47.1085,46.3,46.355,AAPL,69940980,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.28500136724090785,0.28500136724090785,185.42,187.97,188.434,185.2,17485245,44.5649,45.1777,45.2893,44.512,69940980,"Jul 6, 18",0.6424999999999983,0.0139
2018-07-09,47.645,47.67,47.325,47.375,AAPL,79026536,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.30284386108832384,0.30284386108832384,189.5,190.58,190.68,189.3,19756634,45.5455,45.805,45.8291,45.4974,79026536,"Jul 9, 18",0.6525000000000034,0.0139
2018-07-10,47.5875,47.82,47.545,47.6775,AAPL,63756596,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3012715340442986,0.3012715340442986,190.71,190.35,191.28,190.1801,15939149,45.8363,45.7498,45.9733,45.7089,63756596,"Jul 10, 18",-0.05750000000000455,-0.0012
2018-07-11,46.97,47.445,46.9025,47.125,AAPL,75325880,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.28438610883237625,0.28438610883237625,188.5,187.88,189.7799,187.61,18831470,45.3051,45.1561,45.6127,45.0912,75325880,"Jul 11, 18",-0.6174999999999997,-0.013
2018-07-12,47.7575,47.8525,47.3275,47.3825,AAPL,72164524,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3059201531309817,0.3059201531309817,189.53,191.03,191.41,189.31,18041131,45.5527,45.9132,46.0045,45.4998,72164524,"Jul 12, 18",0.7875000000000014,0.0168
2018-07-13,47.8325,47.96,47.725,47.77,AAPL,50079168,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3079710144927537,0.3079710144927537,191.08,191.33,191.84,190.9,12519792,45.9252,45.9853,46.1079,45.8819,50079168,"Jul 13, 18",0.07500000000000284,0.0016
2018-07-16,47.7275,48.1625,47.6038,47.88,AAPL,60172440,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3050998085862729,0.3050998085862729,191.52,190.91,192.65,190.415,15043110,46.031,45.8844,46.3026,45.7654,60172440,"Jul 16, 18",-0.10500000000000398,-0.0022
2018-07-17,47.8625,47.9675,47.3,47.4375,AAPL,62138092,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3087913590374623,0.3087913590374623,189.75,191.45,191.87,189.2,15534523,45.6056,46.0141,46.1151,45.4734,62138092,"Jul 17, 18",0.134999999999998,0.0028
2018-07-18,47.6,47.95,47.4825,47.945,AAPL,65573524,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.30161334427126063,0.30161334427126063,191.78,190.4,191.8,189.93,16393381,46.0935,45.7618,46.0983,45.6488,65573524,"Jul 18, 18",-0.26249999999999574,-0.0055
2018-07-19,47.97,48.1375,47.4225,47.4225,AAPL,81147008,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.31173092698933547,0.31173092698933547,189.69,191.88,192.55,189.69,20286752,45.5911,46.1175,46.2785,45.5911,81147008,"Jul 19, 18",0.36999999999999744,0.0078
2018-07-20,47.86,48.1075,47.5425,47.945,AAPL,82824168,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.30872299699206995,0.30872299699206995,191.78,191.44,192.43,190.17,20706042,46.0935,46.0117,46.2497,45.7065,82824168,"Jul 20, 18",-0.10999999999999943,-0.0023
2018-07-23,47.9025,47.99,47.39,47.67,AAPL,63957460,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3098851517637409,0.3098851517637409,190.68,191.61,191.96,189.56,15989365,45.8291,46.0526,46.1367,45.5599,63957460,"Jul 23, 18",0.04250000000000398,0.0009
2018-07-24,48.25,48.415,48.0125,48.1125,AAPL,74791592,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3193874760732841,0.3193874760732841,192.45,193,193.6601,192.05,18697898,46.2545,46.3867,46.5453,46.1583,74791592,"Jul 24, 18",0.3474999999999966,0.0073
2018-07-25,48.705,48.7125,48.1075,48.2651,AAPL,67305932,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3318293683347005,0.3318293683347005,193.0602,194.82,194.85,192.43,16826483,46.4011,46.8241,46.8313,46.2497,67305932,"Jul 25, 18",0.4549999999999983,0.0094
2018-07-26,48.5525,48.99,48.4025,48.6525,AAPL,76303856,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.32765928356576435,0.32765928356576435,194.61,194.21,195.96,193.61,19075964,46.7736,46.6775,47.0981,46.5333,76303856,"Jul 26, 18",-0.1524999999999963,-0.0031
2018-07-27,47.745,48.7975,47.525,48.7475,AAPL,96095888,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3055783429040196,0.3055783429040196,194.99,190.98,195.19,190.1,24023972,46.865,45.9012,46.913,45.6897,96095888,"Jul 27, 18",-0.8075000000000045,-0.0166
2018-07-30,47.4775,48.05,47.2675,47.975,AAPL,84118140,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.29826360404703306,0.29826360404703306,191.9,189.91,192.2,189.07,21029535,46.1223,45.644,46.1944,45.4421,84118140,"Jul 30, 18",-0.2674999999999983,-0.0056
2018-07-31,47.5725,48.035,47.335,47.575,AAPL,157492152,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.30086136177194417,0.30086136177194417,190.3,190.29,192.14,189.34,39373038,45.7377,45.7353,46.18,45.507,157492152,"Jul 31, 18",0.09499999999999886,0.002
2018-08-01,50.375,50.44,49.3275,49.7825,AAPL,271742864,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.3774952146568225,0.3774952146568225,199.13,201.5,201.76,197.31,67935716,47.86,48.4296,48.4921,47.4226,271742864,"Aug 1, 18",2.802500000000002,0.0589
2018-08-02,51.8475,52.095,50.0875,50.145,AAPL,249616048,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.4177604593929449,0.4177604593929449,200.58,207.39,208.38,200.35,62404012,48.2085,49.8452,50.0832,48.1532,249616048,"Aug 2, 18",1.4724999999999966,0.0292
2018-08-03,51.9975,52.185,51.3701,51.7575,AAPL,133789584,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.42186218211648896,0.42186218211648896,207.03,207.99,208.74,205.4803,33447396,49.7587,49.9895,50.1697,49.3863,133789584,"Aug 3, 18",0.15000000000000568,0.0029
2018-08-06,52.2675,52.3125,51.7675,52,AAPL,101701548,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.4292452830188679,0.4292452830188679,208,209.07,209.25,207.07,25425387,49.9919,50.249,50.2923,49.7683,101701548,"Aug 6, 18",0.269999999999996,0.0052
2018-08-07,51.7775,52.375,51.69,52.33,AAPL,102349548,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.415846322121958,0.415846322121958,209.32,207.11,209.5,206.76,25587387,50.3091,49.7779,50.3524,49.6938,102349548,"Aug 7, 18",-0.4899999999999949,-0.0094
2018-08-08,51.8125,51.9525,51.13,51.5125,AAPL,90101948,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.41680339075745143,0.41680339075745143,206.05,207.25,207.81,204.52,22525487,49.5232,49.8116,49.9462,49.1555,90101948,"Aug 8, 18",0.03499999999999659,0.0007
2018-08-09,52.22,52.445,51.8,51.82,AAPL,93970504,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.42794640415641233,0.42794640415641233,207.28,208.88,209.78,207.2,23492626,49.8188,50.2034,50.4197,49.7996,93970504,"Aug 9, 18",0.40749999999999886,0.0079
2018-08-10,51.8825,52.275,51.6675,51.84,AAPL,98444808,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.4187175280284386,0.4187175280284386,207.36,207.53,209.1,206.67,24611202,50.0128,50.0538,50.4325,49.8464,98444808,"Aug 10, 18",-0.3374999999999986,-0.0065
2018-08-13,52.2175,52.738,51.925,51.925,AAPL,103563520,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.42787804211102,0.42787804211102,207.7,208.87,210.952,207.7,25890880,50.0948,50.377,50.8792,50.0948,103563520,"Aug 13, 18",0.33500000000000085,0.0065
2018-08-14,52.4375,52.64,52.065,52.5388,AAPL,82992040,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.433893902105551,0.433893902105551,210.155,209.75,210.56,208.26,20748010,50.6869,50.5893,50.7846,50.2299,82992040,"Aug 14, 18",0.21999999999999886,0.0042
2018-08-15,52.56,52.685,52.0825,52.305,AAPL,115230256,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.4372436423297786,0.4372436423297786,209.22,210.24,210.74,208.33,28807564,50.4614,50.7074,50.828,50.2468,115230256,"Aug 15, 18",0.12250000000000227,0.0023
2018-08-16,53.33,53.453,52.8675,52.9375,AAPL,114001468,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.45829915231063706,0.45829915231063706,211.75,213.32,213.8121,211.47,28500367,51.0716,51.4503,51.569,51.0041,114001468,"Aug 16, 18",0.769999999999996,0.0146
2018-08-17,54.395,54.4875,53.29,53.36,AAPL,141707988,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.4874213836477988,0.4874213836477988,213.44,217.58,217.95,213.16,35426997,51.4792,52.4778,52.567,51.4117,141707988,"Aug 17, 18",1.0650000000000048,0.02
2018-08-20,53.865,54.795,53.7775,54.525,AAPL,121150780,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.4729286300246104,0.4729286300246104,218.1,215.46,219.18,215.11,30287695,52.6032,51.9664,52.8637,51.882,121150780,"Aug 20, 18",-0.5300000000000011,-0.0097
2018-08-21,53.76,54.2975,53.5063,54.2,AAPL,104639020,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.47005742411812956,0.47005742411812956,216.8,215.04,217.19,214.025,26159755,52.2896,51.8651,52.3837,51.6203,104639020,"Aug 21, 18",-0.10500000000000398,-0.0019
2018-08-22,53.7625,54.09,53.46,53.525,AAPL,76072524,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.4701257861635221,0.4701257861635221,214.1,215.05,216.36,213.84,19018131,51.6384,51.8676,52.1835,51.5757,76072524,"Aug 22, 18",0.0025000000000048317,0
2018-08-23,53.8725,54.2625,53.65,53.6625,AAPL,75532896,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.4731337161607876,0.4731337161607876,214.65,215.49,217.05,214.6,18883224,51.7711,51.9737,52.3499,51.759,75532896,"Aug 23, 18",0.10999999999999943,0.002
2018-08-24,54.04,54.225,53.7775,54.15,AAPL,73905424,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.47771397320207815,0.47771397320207815,216.6,216.16,216.9,215.11,18476356,52.2414,52.1353,52.3138,51.882,73905424,"Aug 24, 18",0.16749999999999687,0.0031
2018-08-27,54.485,54.685,54.0825,54.2875,AAPL,82100468,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.48988241728192505,0.48988241728192505,217.15,217.94,218.74,216.33,20525117,52.3741,52.5646,52.7575,52.1763,82100468,"Aug 27, 18",0.4450000000000003,0.0082
2018-08-28,54.925,55.135,54.73,54.7525,AAPL,91107064,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.5019141372709871,0.5019141372709871,219.01,219.7,220.54,218.92,22776766,52.8227,52.9891,53.1917,52.801,91107064,"Aug 28, 18",0.4399999999999977,0.0081
2018-08-29,55.745,55.8725,54.8525,55.0375,AAPL,109019216,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.5243368881596937,0.5243368881596937,220.15,222.98,223.49,219.41,27254804,53.0976,53.7802,53.9032,52.9191,109019216,"Aug 29, 18",0.8200000000000003,0.0149
2018-08-30,56.2575,57.065,55.6,55.8125,AAPL,195175296,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.5383511074651354,0.5383511074651354,223.25,225.03,228.26,222.4,48793824,53.8453,54.2746,55.0537,53.6403,195175296,"Aug 30, 18",0.5125000000000028,0.0092
2018-08-31,56.9075,57.2175,56.5,56.6275,AAPL,173360536,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.5561252392671588,0.5561252392671588,226.51,227.63,228.87,226,43340134,54.6316,54.9017,55.2008,54.5086,173360536,"Aug 31, 18",0.6499999999999986,0.0116
2018-09-04,57.09,57.295,56.6575,57.1025,AAPL,109560528,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.561115668580804,0.561115668580804,228.41,228.36,229.18,226.63,27390132,55.0898,55.0778,55.2756,54.6605,109560528,"Sep 4, 18",0.18250000000000455,0.0032
2018-09-05,56.7175,57.4175,56.275,57.2475,AAPL,133331840,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.5509297238173366,0.5509297238173366,228.99,226.87,229.67,225.1,33332960,55.2297,54.7184,55.3937,54.2915,133331840,"Sep 5, 18",-0.3725000000000023,-0.0065
2018-09-06,55.775,56.8375,55.325,56.5575,AAPL,137159904,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.5251572327044025,0.5251572327044025,226.23,223.1,227.35,221.3,34289976,54.564,53.8091,54.8342,53.375,137159904,"Sep 6, 18",-0.9425000000000026,-0.0166
2018-09-07,55.325,56.3425,55.1775,55.4625,AAPL,150479240,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.512852064533771,0.512852064533771,221.85,221.3,225.37,220.71,37619810,53.5076,53.375,54.3566,53.2327,150479240,"Sep 7, 18",-0.44999999999999574,-0.0081
2018-09-10,54.5825,55.4625,54.1175,55.2375,AAPL,158065812,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.4925485370522287,0.4925485370522287,220.95,218.33,221.85,216.47,39516453,53.2906,52.6587,53.5076,52.21,158065812,"Sep 10, 18",-0.7424999999999997,-0.0134
2018-09-11,55.9625,56.0748,54.14,54.5025,AAPL,142996196,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.5302843861088323,0.5302843861088323,218.01,223.85,224.299,216.56,35749049,52.5815,53.99,54.0983,52.2318,142996196,"Sep 11, 18",1.3799999999999955,0.0253
2018-09-12,55.2675,56.25,54.96,56.235,AAPL,197114960,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.5112797374897456,0.5112797374897456,224.94,221.07,225,219.84,49278740,54.2529,53.3195,54.2674,53.0229,197114960,"Sep 12, 18",-0.6950000000000003,-0.0124
2018-09-13,56.6025,57.0875,55.6425,55.88,AAPL,166825508,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.5477850697292863,0.5477850697292863,223.52,226.41,228.35,222.57,41706377,53.9104,54.6075,55.0754,53.6813,166825508,"Sep 13, 18",1.3350000000000009,0.0242
2018-09-14,55.96,56.71,55.6305,56.4375,AAPL,127997156,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.53021602406344,0.53021602406344,225.75,223.84,226.84,222.522,31999289,54.4483,53.9876,54.7112,53.6697,127997156,"Sep 14, 18",-0.6424999999999983,-0.0114
2018-09-17,54.47,55.7375,54.3175,55.5375,AAPL,148780532,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.48947224500957065,0.48947224500957065,222.15,217.88,222.95,217.27,37195133,53.58,52.5501,53.7729,52.403,148780532,"Sep 17, 18",-1.490000000000002,-0.0266
2018-09-18,54.56,55.4625,54.28,54.4475,AAPL,126286848,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.49193327864369707,0.49193327864369707,217.79,218.24,221.85,217.12,31571712,52.5284,52.637,53.5076,52.3668,126286848,"Sep 18, 18",0.09000000000000341,0.0017
2018-09-19,54.5925,54.905,53.825,54.625,AAPL,108495332,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.4928219852337982,0.4928219852337982,218.5,218.37,219.62,215.3,27123833,52.6997,52.6683,52.9698,51.9279,108495332,"Sep 19, 18",0.03249999999999886,0.0006
2018-09-20,55.0075,55.57,54.7875,55.06,AAPL,106435176,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.5041700847689363,0.5041700847689363,220.24,220.03,222.28,219.15,26608794,53.1193,53.0687,53.6114,52.8564,106435176,"Sep 20, 18",0.41499999999999915,0.0076
2018-09-21,54.415,55.34,54.3225,55.195,AAPL,384986992,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.4879682800109379,0.4879682800109379,220.78,217.66,221.36,217.29,96246748,53.2496,52.4971,53.3895,52.4078,384986992,"Sep 21, 18",-0.5925000000000011,-0.0108
2018-09-24,55.1975,55.315,54.1575,54.205,AAPL,110773432,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.5093656002187584,0.5093656002187584,216.82,220.79,221.26,216.63,27693358,52.2945,53.252,53.3653,52.2486,110773432,"Sep 24, 18",0.7824999999999989,0.0144
2018-09-25,55.5475,55.705,54.925,54.9375,AAPL,98217516,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.5189362865736943,0.5189362865736943,219.75,222.19,222.82,219.7,24554379,53.0011,53.5896,53.7416,52.9891,98217516,"Sep 25, 18",0.3500000000000014,0.0063
2018-09-26,55.105,55.9375,54.94,55.25,AAPL,95938824,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.5068362045392397,0.5068362045392397,221,220.42,223.75,219.76,23984706,53.3026,53.1627,53.9659,53.0036,95938824,"Sep 26, 18",-0.44250000000000256,-0.008
2018-09-27,56.2375,56.61,55.885,55.955,AAPL,120724908,HISTORICAL_PRICES,AAPL,,1652531939184.6118,0.537804211101996,0.537804211101996,223.82,224.95,226.44,223.54,30181227,53.9828,54.2553,54.6147,53.9153,120724908,"Sep 27, 18",1.1325000000000003,0.0206
