,datadate_full,tic,Close,Volume,Low,High,Open
2047,2020-09-17,AAPL,77.61000061035156,1461500,76.72000122070312,78.29000091552734,77.16000366210938
2048,2020-09-17,SONY,141.14332580566406,230337600,136.0,145.92999267578125,138.53334045410156
2049,2020-09-18,TSLA,106.83999633789062,287104900,106.08999633789062,110.87999725341797,110.4000015258789
2050,2020-09-18,SONY,78.95999908447266,1212000,78.33000183105469,80.16999816894531,80.08000183105469
2051,2020-09-18,AAPL,147.38333129882812,259220400,142.93333435058594,150.3333282470703,149.31333923339844
2052,2020-09-21,TSLA,110.08000183105469,195713800,103.0999984741211,110.19000244140625,104.54000091552734
2053,2020-09-21,AAPL,78.2699966430664,762500,77.0,78.3499984741211,77.75
2054,2020-09-21,SONY,149.79666137695312,328430400,135.69000244140625,151.89332580566406,151.0433349609375
2055,2020-09-22,TSLA,111.80999755859375,183055400,109.16000366210938,112.86000061035156,112.68000030517578
2056,2020-09-22,SONY,78.69999694824219,730800,77.81999969482422,79.08000183105469,79.06999969482422
2057,2020-09-22,AAPL,141.41000366210938,238742400,139.1999969482422,145.9199981689453,143.1999969482422
2058,2020-09-23,TSLA,107.12000274658203,150718700,106.7699966430664,112.11000061035156,111.62000274658203
2059,2020-09-23,AAPL,77.33000183105469,873100,76.98999786376953,78.54000091552734,78.5
2060,2020-09-23,SONY,126.78666687011719,285222600,125.2933349609375,137.38333129882812,135.05332946777344
2061,2020-09-24,TSLA,108.22000122070312,167743300,105.0,110.25,105.16999816894531
2062,2020-09-24,SONY,77.77999877929688,834700,76.80999755859375,78.4800033569336,76.97000122070312
2063,2020-09-24,AAPL,129.26333618164062,289683300,117.0999984741211,133.1666717529297,121.26667022705078
2064,2020-09-25,TSLA,112.27999877929688,149981400,107.66999816894531,112.44000244140625,108.43000030517578
2065,2020-09-25,AAPL,77.26000213623047,617700,76.38999938964844,77.38999938964844,76.94000244140625
2066,2020-09-25,SONY,135.77999877929688,201625500,130.43333435058594,136.2433319091797,131.1566619873047
2067,2020-09-28,TSLA,114.95999908447266,137672400,112.77999877929688,115.31999969482422,115.01000213623047
2068,2020-09-28,SONY,77.27999877929688,790200,76.95999908447266,78.0999984741211,78.0999984741211
2069,2020-09-28,AAPL,140.39999389648438,149158800,138.51666259765625,142.69332885742188,141.5399932861328
2070,2020-09-29,TSLA,114.08999633789062,99382200,113.56999969482422,115.30999755859375,114.55000305175781
2071,2020-09-29,AAPL,77.4800033569336,449100,77.08000183105469,77.81999969482422,77.43000030517578
2072,2020-09-29,SONY,139.69000244140625,150657900,137.1999969482422,142.8333282470703,138.6666717529297
2073,2020-09-30,TSLA,115.80999755859375,142675200,113.62000274658203,117.26000213623047,113.79000091552734
2074,2020-09-30,SONY,76.75,706700,76.27999877929688,77.44000244140625,76.75
2075,2020-09-30,AAPL,143.00332641601562,144436800,140.1566619873047,144.64332580566406,140.44000244140625
2076,2020-10-01,TSLA,116.79000091552734,116120400,115.83000183105469,117.72000122070312,117.63999938964844
2077,2020-10-01,AAPL,76.44999694824219,719700,76.1500015258789,76.91999816894531,76.91000366210938
2078,2020-10-01,SONY,149.3866729736328,152224500,144.80667114257812,149.6266632080078,146.9199981689453
2079,2020-10-02,TSLA,113.0199966430664,144712000,112.22000122070312,115.37000274658203,112.88999938964844
2080,2020-10-02,SONY,74.0,1392000,73.62000274658203,74.94999694824219,74.0
2081,2020-10-02,AAPL,138.3633270263672,214290000,138.3333282470703,146.3766632080078,140.4633331298828
2082,2020-10-05,TSLA,116.5,106243800,113.55000305175781,116.6500015258789,113.91000366210938
2083,2020-10-05,AAPL,75.06999969482422,846200,74.55000305175781,75.22000122070312,74.8499984741211
2084,2020-10-05,SONY,141.89332580566406,134168400,139.77667236328125,144.54666137695312,141.11666870117188
2085,2020-10-06,TSLA,113.16000366210938,161498200,112.25,116.12000274658203,115.69999694824219
2086,2020-10-06,SONY,73.54000091552734,850800,73.43000030517578,74.41000366210938,74.33999633789062
2087,2020-10-06,AAPL,137.9933319091797,147438900,135.35000610351562,142.92666625976562,141.26333618164062
2088,2020-10-07,TSLA,115.08000183105469,96849000,114.12999725341797,115.55000305175781,114.62000274658203
2089,2020-10-07,AAPL,73.37000274658203,1238400,73.0999984741211,73.9800033569336,73.9800033569336
2090,2020-10-07,SONY,141.76666259765625,129383100,137.9499969482422,143.3000030517578,139.9566650390625
2091,2020-10-08,TSLA,114.97000122070312,83477200,114.58999633789062,116.4000015258789,116.25
2092,2020-10-08,SONY,74.12999725341797,744900,73.52999877929688,74.30000305175781,73.75
2093,2020-10-08,AAPL,141.97332763671875,121263300,141.76666259765625,146.3333282470703,146.14666748046875
2094,2020-10-09,TSLA,116.97000122070312,100506900,114.91999816894531,117.0,115.27999877929688
2095,2020-10-09,AAPL,74.55000305175781,755700,73.93000030517578,74.83999633789062,74.3499984741211
2096,2020-10-09,SONY,144.6666717529297,86777100,142.15333557128906,144.8633270263672,143.3766632080078
2097,2020-10-12,TSLA,124.4000015258789,240226800,119.27999877929688,125.18000030517578,120.05999755859375
2098,2020-10-12,SONY,74.58999633789062,770900,74.05999755859375,74.87999725341797,74.06999969482422
2099,2020-10-12,AAPL,147.43333435058594,116373300,146.19332885742188,149.5800018310547,147.3333282470703
2100,2020-10-13,TSLA,121.0999984741211,262330500,119.6500015258789,125.38999938964844,125.2699966430664
2101,2020-10-13,AAPL,74.69000244140625,907000,74.26000213623047,75.18000030517578,74.79000091552734
2102,2020-10-13,SONY,148.88333129882812,103391100,145.53334045410156,149.6300048828125,147.78334045410156
2103,2020-10-14,TSLA,121.19000244140625,150712000,119.62000274658203,123.02999877929688,121.0
2104,2020-10-14,SONY,74.41000366210938,942800,74.2699966430664,74.9000015258789,74.61000061035156
2105,2020-10-14,AAPL,153.76666259765625,143639100,149.11666870117188,155.3000030517578,149.92666625976562
2106,2020-10-15,TSLA,120.70999908447266,112559200,118.1500015258789,121.19999694824219,118.72000122070312
2107,2020-10-15,AAPL,73.2699966430664,1129100,72.58000183105469,73.5999984741211,73.5999984741211
2108,2020-10-15,SONY,149.6266632080078,107017200,147.5,152.19000244140625,150.10333251953125
2109,2020-10-16,TSLA,119.0199966430664,115393800,118.80999755859375,121.55000305175781,121.27999877929688
2110,2020-10-16,SONY,72.66999816894531,1062600,72.44999694824219,73.04000091552734,72.76000213623047
2111,2020-10-16,AAPL,146.55667114257812,98327700,146.28334045410156,151.98333740234375,151.47999572753906
2112,2020-10-19,TSLA,115.9800033569336,120639300,115.66000366210938,120.41999816894531,119.95999908447266
2113,2020-10-19,AAPL,72.93000030517578,822200,72.80999755859375,73.86000061035156,73.69999694824219
2114,2020-10-19,SONY,143.61000061035156,108863400,142.9566650390625,149.0,148.74667358398438
2115,2020-10-20,TSLA,117.51000213623047,124423700,115.62999725341797,118.9800033569336,116.19999694824219
2116,2020-10-20,SONY,75.56999969482422,1215800,74.58000183105469,75.87000274658203,74.62999725341797
2117,2020-10-20,AAPL,140.64666748046875,94968900,139.68333435058594,143.9166717529297,143.9166717529297
2118,2020-10-21,TSLA,116.87000274658203,89946000,116.44999694824219,118.70999908447266,116.66999816894531
2119,2020-10-21,AAPL,74.63999938964844,873200,74.4000015258789,75.43000030517578,75.33000183105469
2120,2020-10-21,SONY,140.8800048828125,97111500,140.4166717529297,144.31666564941406,140.89999389648438
2121,2020-10-22,TSLA,115.75,101988000,114.58999633789062,118.04000091552734,117.44999694824219
2122,2020-10-22,SONY,74.5999984741211,661900,74.20999908447266,74.97000122070312,74.87999725341797
2123,2020-10-22,AAPL,141.92999267578125,119979600,141.50332641601562,148.41000366210938,147.30667114257812
2124,2020-10-23,TSLA,115.04000091552734,82572600,114.27999877929688,116.55000305175781,116.38999938964844
2125,2020-10-23,AAPL,75.43000030517578,751200,74.51000213623047,75.56999969482422,75.19000244140625
2126,2020-10-23,SONY,140.2100067138672,101151000,135.7933349609375,140.9633331298828,140.6133270263672
2127,2020-10-26,TSLA,115.05000305175781,111850700,112.87999725341797,116.55000305175781,114.01000213623047
2128,2020-10-26,SONY,76.19999694824219,842500,75.55000305175781,76.43000030517578,75.75
2129,2020-10-26,AAPL,140.0933380126953,84717600,136.6666717529297,141.9199981689453,137.2100067138672
2130,2020-10-27,TSLA,116.5999984741211,92276800,114.54000091552734,117.27999877929688,115.48999786376953
2131,2020-10-27,AAPL,77.47000122070312,1467300,76.94999694824219,78.29000091552734,77.30000305175781
2132,2020-10-27,SONY,141.55999755859375,68059500,140.03334045410156,143.5,141.25332641601562
2133,2020-10-28,TSLA,111.19999694824219,143937800,111.0999984741211,115.43000030517578,115.05000305175781
2134,2020-10-28,SONY,81.5999984741211,2727400,79.11000061035156,81.94999694824219,81.9000015258789
2135,2020-10-28,AAPL,135.33999633789062,76354200,135.3333282470703,139.53334045410156,138.82666015625
2136,2020-10-29,TSLA,115.31999969482422,146129200,112.19999694824219,116.93000030517578,112.37000274658203
2137,2020-10-29,AAPL,83.43000030517578,1845100,82.55999755859375,83.87999725341797,83.76000213623047
2138,2020-10-29,SONY,136.94332885742188,67965900,135.48666381835938,139.35333251953125,136.65333557128906
2139,2020-10-30,TSLA,108.86000061035156,190272600,107.72000122070312,111.98999786376953,111.05999755859375
2140,2020-10-30,SONY,83.66000366210938,1479300,82.58000183105469,84.05000305175781,83.25
2141,2020-10-30,AAPL,129.34666442871094,127533900,126.37000274658203,135.8633270263672,135.63333129882812
2142,2020-11-02,TSLA,108.7699966430664,122866900,107.31999969482422,110.68000030517578,109.11000061035156
2143,2020-11-02,AAPL,85.5,2077700,84.04000091552734,85.91999816894531,84.12000274658203
2144,2020-11-02,SONY,133.50332641601562,87063300,130.76666259765625,135.66000366210938,131.3333282470703
2145,2020-11-03,TSLA,110.44000244140625,107624400,108.7300033569336,111.48999786376953,109.66000366210938
2146,2020-11-03,SONY,86.41000366210938,1059400,86.0,87.25,86.0
2147,2020-11-03,AAPL,141.3000030517578,103055100,135.56333923339844,142.58999633789062,136.57666015625
2148,2020-11-04,TSLA,114.94999694824219,138235500,112.3499984741211,115.58999633789062,114.13999938964844
2149,2020-11-04,AAPL,86.41000366210938,1039200,85.16999816894531,87.2699966430664,85.37999725341797
2150,2020-11-04,SONY,140.32666015625,96429300,139.03334045410156,145.13333129882812,143.5399932861328
2151,2020-11-05,TSLA,119.02999877929688,126387100,116.87000274658203,119.62000274658203,117.94999694824219
2152,2020-11-05,SONY,90.38999938964844,1823300,88.72000122070312,90.87999725341797,88.75
2153,2020-11-05,AAPL,146.02999877929688,85243500,141.3333282470703,146.6666717529297,142.76666259765625
2154,2020-11-06,TSLA,118.69000244140625,114457900,116.12999725341797,119.19999694824219,118.31999969482422
2155,2020-11-06,AAPL,89.38999938964844,1394500,88.66000366210938,90.16999816894531,89.0999984741211
2156,2020-11-06,SONY,143.31666564941406,65118000,141.42666625976562,145.52333068847656,145.36666870117188
2157,2020-11-09,TSLA,116.31999969482422,154515300,116.05000305175781,121.98999786376953,120.5
2158,2020-11-09,SONY,86.61000061035156,1884900,86.5999984741211,90.0,90.0
2159,2020-11-09,AAPL,140.4199981689453,104499000,140.3333282470703,150.8333282470703,146.5
2160,2020-11-10,TSLA,115.97000122070312,138023400,114.12999725341797,117.58999633789062,115.55000305175781
2161,2020-11-10,AAPL,85.91000366210938,1300100,85.27999877929688,86.44000244140625,86.05000305175781
2162,2020-11-10,SONY,136.7866668701172,90852600,132.00999450683594,140.02999877929688,140.02999877929688
2163,2020-11-11,TSLA,119.48999786376953,112295000,116.44000244140625,119.62999725341797,117.19000244140625
2164,2020-11-11,SONY,88.08999633789062,1347400,86.26000213623047,88.69000244140625,86.4800033569336
2165,2020-11-11,AAPL,139.0433349609375,52073100,136.86000061035156,139.56666564941406,138.81666564941406
2166,2020-11-12,TSLA,119.20999908447266,103162300,118.56999969482422,120.52999877929688,119.62000274658203
2167,2020-11-12,AAPL,87.11000061035156,1209000,86.86000061035156,88.13999938964844,87.47000122070312
2168,2020-11-12,SONY,137.25332641601562,59565300,136.5066680908203,141.0,138.35000610351562
2169,2020-11-13,TSLA,119.26000213623047,81581900,117.87000274658203,119.66999816894531,119.44000244140625
2170,2020-11-13,SONY,89.72000122070312,1094900,88.54000091552734,90.05000305175781,88.97000122070312
2171,2020-11-13,AAPL,136.1666717529297,59313300,133.8866729736328,137.50999450683594,136.9499969482422
2172,2020-11-16,TSLA,120.30000305175781,91183000,118.1500015258789,120.98999786376953,118.91999816894531
2173,2020-11-16,AAPL,90.44999694824219,1151100,90.05000305175781,91.0999984741211,90.69000244140625
2174,2020-11-16,SONY,136.02999877929688,80515800,134.69667053222656,137.48333740234375,136.30999755859375
2175,2020-11-17,TSLA,119.38999938964844,74271000,118.95999908447266,120.66999816894531,119.55000305175781
2176,2020-11-17,SONY,89.70999908447266,1751500,89.5199966430664,90.69999694824219,90.23999786376953
2177,2020-11-17,AAPL,147.20333862304688,183564900,144.336669921875,154.0,153.38999938964844
2178,2020-11-18,TSLA,118.02999877929688,76322100,118.0,119.81999969482422,118.61000061035156
2179,2020-11-18,AAPL,88.25,746400,88.23999786376953,89.69000244140625,88.86000061035156
2180,2020-11-18,SONY,162.2133331298828,234132000,147.8333282470703,165.3333282470703,149.4499969482422
2181,2020-11-19,TSLA,118.63999938964844,74113000,116.80999755859375,119.05999755859375,117.58999633789062
2182,2020-11-19,SONY,88.8499984741211,899900,88.44000244140625,88.98999786376953,88.87000274658203
2183,2020-11-19,AAPL,166.42333984375,187425900,162.52333068847656,169.5366668701172,164.0
2184,2020-11-20,TSLA,117.33999633789062,73604300,117.29000091552734,118.7699966430664,118.63999938964844
2185,2020-11-20,AAPL,89.9800033569336,623900,88.86000061035156,90.2699966430664,88.91000366210938
2186,2020-11-20,SONY,163.20333862304688,98735700,163.02000427246094,167.5,165.99667358398438
2187,2020-11-23,TSLA,113.8499984741211,127959300,113.75,117.62000274658203,117.18000030517578
2188,2020-11-23,SONY,89.79000091552734,742800,89.47000122070312,90.80999755859375,90.0999984741211
2189,2020-11-23,AAPL,173.9499969482422,150780900,167.26333618164062,175.3333282470703,167.8333282470703
2190,2020-11-24,TSLA,115.16999816894531,113874200,112.58999633789062,115.8499984741211,113.91000366210938
2191,2020-11-24,AAPL,90.80000305175781,1208900,90.02999877929688,91.55000305175781,91.05000305175781
2192,2020-11-24,SONY,185.1266632080078,160945500,175.39999389648438,186.663330078125,180.13333129882812
2193,2020-11-25,TSLA,116.02999877929688,76499200,115.16999816894531,116.75,115.55000305175781
2194,2020-11-25,SONY,93.2300033569336,1649700,91.91000366210938,93.5,93.4000015258789
2195,2020-11-25,AAPL,191.3333282470703,146790600,181.7899932861328,191.3333282470703,183.35333251953125
2196,2020-11-27,TSLA,116.58999633789062,46691300,116.22000122070312,117.48999786376953,116.56999969482422
2197,2020-11-27,AAPL,94.06999969482422,666900,93.81999969482422,94.5,93.9800033569336
2198,2020-11-27,SONY,195.25332641601562,112683300,192.81666564941406,199.5933380126953,193.72000122070312
2199,2020-11-30,TSLA,119.05000305175781,169410200,116.80999755859375,120.97000122070312,116.97000122070312
2200,2020-11-30,SONY,93.29000091552734,969700,92.62000274658203,94.0,93.6500015258789
2201,2020-11-30,AAPL,189.1999969482422,189009300,184.836669921875,202.60000610351562,200.73666381835938
2202,2020-12-01,TSLA,122.72000122070312,127728200,120.01000213623047,123.47000122070312,121.01000213623047
2203,2020-12-01,AAPL,94.68000030517578,1240200,93.95999908447266,94.81999969482422,94.13999938964844
2204,2020-12-01,SONY,194.9199981689453,120310500,190.68333435058594,199.28334045410156,199.19667053222656
2205,2020-12-02,TSLA,123.08000183105469,89004200,120.88999938964844,123.37000274658203,122.0199966430664
2206,2020-12-02,SONY,92.62000274658203,1188400,92.16000366210938,93.3499984741211,92.38999938964844
2207,2020-12-02,AAPL,189.60667419433594,143327100,180.40333557128906,190.51333618164062,185.47999572753906
2208,2020-12-03,TSLA,122.94000244140625,78967600,122.20999908447266,123.77999877929688,123.5199966430664
2209,2020-12-03,AAPL,93.83000183105469,754600,93.58000183105469,94.30000305175781,93.80000305175781
2210,2020-12-03,SONY,197.7933349609375,127656000,194.14332580566406,199.6566619873047,196.67333984375
2211,2020-12-04,TSLA,122.25,78260400,121.5199966430664,122.86000061035156,122.5999984741211
2212,2020-12-04,SONY,94.4000015258789,570100,93.80000305175781,94.41000366210938,93.9000015258789
2213,2020-12-04,AAPL,199.67999267578125,88203900,195.1666717529297,199.67999267578125,197.00332641601562
2214,2020-12-07,TSLA,123.75,86712000,122.25,124.56999969482422,122.30999755859375
2215,2020-12-07,AAPL,93.36000061035156,901400,92.94000244140625,93.62000274658203,93.0
2216,2020-12-07,SONY,213.9199981689453,168929100,201.01666259765625,216.26333618164062,201.63999938964844
2217,2020-12-08,TSLA,124.37999725341797,82225500,123.08999633789062,124.9800033569336,124.37000274658203
2218,2020-12-08,SONY,93.37000274658203,717900,93.1500015258789,93.80000305175781,93.4000015258789
2219,2020-12-08,AAPL,216.6266632080078,192795000,206.1666717529297,217.0933380126953,208.50332641601562
2220,2020-12-09,TSLA,121.77999877929688,115089200,121.0,125.94999694824219,124.52999877929688
2221,2020-12-09,AAPL,94.12999725341797,1988700,93.25,94.62999725341797,94.58999633789062
2222,2020-12-09,SONY,201.4933319091797,213873600,196.0,218.10667419433594,217.89666748046875
2223,2020-12-10,TSLA,123.23999786376953,81312200,120.1500015258789,123.87000274658203,120.5
2224,2020-12-10,SONY,94.08999633789062,725400,93.33000183105469,94.19000244140625,93.69999694824219
2225,2020-12-10,AAPL,209.02333068847656,201249600,188.77999877929688,209.25,191.4566650390625
2226,2020-12-11,TSLA,122.41000366210938,86939800,120.55000305175781,122.76000213623047,122.43000030517578
2227,2020-12-11,AAPL,94.68000030517578,907600,94.16000366210938,94.9800033569336,94.30999755859375
2228,2020-12-11,SONY,203.3300018310547,139425000,198.93333435058594,208.0,205.00332641601562
2229,2020-12-14,TSLA,121.77999877929688,79184500,121.54000091552734,123.3499984741211,122.5999984741211
2230,2020-12-14,SONY,93.37000274658203,855700,93.33999633789062,95.05000305175781,94.95999908447266
2231,2020-12-14,AAPL,213.27667236328125,156121800,203.39999389648438,214.25,206.3333282470703
2232,2020-12-15,TSLA,127.87999725341797,157243700,124.12999725341797,127.9000015258789,124.33999633789062
2233,2020-12-15,AAPL,94.1500015258789,824300,93.55000305175781,94.63999938964844,93.80000305175781
2234,2020-12-15,SONY,211.0833282470703,135214500,207.93333435058594,215.63333129882812,214.42666625976562
2235,2020-12-16,TSLA,127.80999755859375,98208600,126.55999755859375,128.3699951171875,127.41000366210938
2236,2020-12-16,SONY,95.11000061035156,856800,94.05000305175781,95.36000061035156,94.2699966430664
2237,2020-12-16,AAPL,207.58999633789062,126287400,201.6666717529297,210.8333282470703,209.41000366210938
2238,2020-12-17,TSLA,128.6999969482422,94359800,128.0399932861328,129.5800018310547,128.89999389648438
2239,2020-12-17,AAPL,97.0199966430664,1199700,96.7699966430664,97.7699966430664,97.06999969482422
2240,2020-12-17,SONY,218.63333129882812,168810300,206.5,219.60667419433594,209.39666748046875
2241,2020-12-18,TSLA,126.66000366210938,192541500,126.12000274658203,129.10000610351562,128.9600067138672
2242,2020-12-18,SONY,98.70999908447266,1289600,98.13999938964844,99.3499984741211,99.0999984741211
2243,2020-12-18,AAPL,231.6666717529297,666378600,209.51333618164062,231.6666717529297,222.96665954589844
2244,2020-12-21,TSLA,128.22999572753906,121251600,123.44999694824219,128.30999755859375,125.0199966430664
2245,2020-12-21,AAPL,99.4000015258789,939000,97.80999755859375,99.52999877929688,98.88999938964844
2246,2020-12-21,SONY,216.6199951171875,174135900,215.35667419433594,222.8333282470703,222.0800018310547
2247,2020-12-22,TSLA,131.8800048828125,168904800,129.64999389648438,134.41000366210938,131.61000061035156
2248,2020-12-22,SONY,97.45999908447266,743000,97.27999877929688,98.30999755859375,97.95999908447266
2249,2020-12-22,AAPL,213.44667053222656,155148000,204.7433319091797,216.6266632080078,216.0
2250,2020-12-23,TSLA,130.9600067138672,88223700,130.77999877929688,132.42999267578125,132.16000366210938
2251,2020-12-23,AAPL,97.45999908447266,669600,97.23999786376953,98.12999725341797,98.12999725341797
2252,2020-12-23,SONY,215.32666015625,99519000,207.52333068847656,217.1666717529297,210.73333740234375
2253,2020-12-24,TSLA,131.97000122070312,54930100,131.10000610351562,133.4600067138672,131.32000732421875
2254,2020-12-24,SONY,96.83999633789062,301800,96.54000091552734,97.55999755859375,97.45999908447266
2255,2020-12-24,AAPL,220.58999633789062,68596800,213.6666717529297,222.02999877929688,214.3300018310547
2256,2020-12-28,TSLA,136.69000244140625,124486200,133.50999450683594,137.33999633789062,133.99000549316406
2257,2020-12-28,AAPL,97.94999694824219,963600,97.83000183105469,98.29000091552734,98.19000244140625
2258,2020-12-28,SONY,221.22999572753906,96835800,220.26666259765625,227.13333129882812,224.836669921875
2259,2020-12-29,TSLA,134.8699951171875,121047300,134.33999633789062,138.7899932861328,138.0500030517578
2260,2020-12-29,SONY,100.43000030517578,988800,99.3499984741211,100.83000183105469,100.0
2261,2020-12-29,AAPL,221.99667358398438,68732400,218.3333282470703,223.3000030517578,220.3333282470703
2262,2020-12-30,TSLA,133.72000122070312,96452100,133.39999389648438,135.99000549316406,135.5800018310547
2263,2020-12-30,AAPL,100.77999877929688,616200,99.66000366210938,100.94999694824219,99.80000305175781
2264,2020-12-30,SONY,231.5933380126953,128538000,222.7866668701172,232.1999969482422,224.0
2265,2020-12-31,TSLA,132.69000244140625,99116600,131.72000122070312,134.74000549316406,134.0800018310547
2266,2020-12-31,SONY,101.0999984741211,670700,100.61000061035156,101.4000015258789,100.93000030517578
2267,2020-12-31,AAPL,235.22332763671875,148949700,230.3733367919922,239.57333374023438,233.3300018310547
2268,2021-01-04,TSLA,129.41000366210938,143301900,126.76000213623047,133.61000061035156,133.52000427246094
2269,2021-01-04,AAPL,100.06999969482422,1064000,99.45999908447266,101.62000274658203,101.5
2270,2021-01-04,SONY,243.2566680908203,145914600,239.06333923339844,248.163330078125,239.82000732421875
2271,2021-01-05,TSLA,131.00999450683594,97664900,128.42999267578125,131.74000549316406,128.88999938964844
2272,2021-01-05,SONY,103.11000061035156,1118700,102.0,103.5199966430664,102.0199966430664
2273,2021-01-05,AAPL,245.0366668701172,96735600,239.73333740234375,246.94667053222656,241.22000122070312
2274,2021-01-06,TSLA,126.5999984741211,155088000,126.37999725341797,131.0500030517578,127.72000122070312
2275,2021-01-06,AAPL,101.08000183105469,981500,100.27999877929688,101.98999786376953,100.45999908447266
2276,2021-01-06,SONY,251.9933319091797,134100000,249.6999969482422,258.0,252.8300018310547
2277,2021-01-07,TSLA,130.9199981689453,109578200,127.86000061035156,131.6300048828125,128.36000061035156
2278,2021-01-07,SONY,102.0,760700,100.86000061035156,102.08999633789062,101.08000183105469
2279,2021-01-07,AAPL,272.0133361816406,154496700,258.3999938964844,272.3299865722656,259.2099914550781
2280,2021-01-08,TSLA,132.0500030517578,105158200,130.22999572753906,132.6300048828125,132.42999267578125
2281,2021-01-08,AAPL,103.98999786376953,1400400,102.94000244140625,104.0,103.29000091552734
2282,2021-01-08,SONY,293.3399963378906,225166500,279.46331787109375,294.8299865722656,285.3333435058594
2283,2021-01-11,TSLA,128.97999572753906,100384500,128.5,130.1699981689453,129.19000244140625
2284,2021-01-11,SONY,103.83999633789062,1036600,103.33000183105469,105.0,104.33000183105469
2285,2021-01-11,AAPL,270.39666748046875,177904800,267.8733215332031,284.80999755859375,283.1333312988281
2286,2021-01-12,TSLA,128.8000030517578,91951100,126.86000061035156,129.69000244140625,128.5
2287,2021-01-12,AAPL,104.02999877929688,1192300,103.27999877929688,104.4800033569336,104.30000305175781
2288,2021-01-12,SONY,283.14666748046875,138812100,275.7799987792969,289.3333435058594,277.0
2289,2021-01-13,TSLA,130.88999938964844,88636800,128.49000549316406,131.4499969482422,128.75999450683594
2290,2021-01-13,SONY,103.88999938964844,794400,103.19999694824219,104.33999633789062,103.23999786376953
2291,2021-01-13,AAPL,284.8033447265625,99937500,277.3333435058594,286.8233337402344,284.2533264160156
2292,2021-01-14,TSLA,128.91000366210938,90221800,128.75999450683594,131.0,130.8000030517578
2293,2021-01-14,AAPL,103.41999816894531,831100,103.23999786376953,103.9800033569336,103.6500015258789
2294,2021-01-14,SONY,281.6666564941406,93798900,279.5833435058594,287.6666564941406,281.1300048828125
2295,2021-01-15,TSLA,127.13999938964844,111598500,127.0,130.22000122070312,128.77999877929688
2296,2021-01-15,SONY,102.05000305175781,1027600,101.52999877929688,102.69999694824219,101.79000091552734
2297,2021-01-15,AAPL,275.38665771484375,116332800,273.0333251953125,286.6333312988281,284.0
2298,2021-01-19,TSLA,127.83000183105469,90757300,126.94000244140625,128.7100067138672,127.77999877929688
2299,2021-01-19,AAPL,102.2300033569336,701000,101.69999694824219,102.44000244140625,102.02999877929688
2300,2021-01-19,SONY,281.51666259765625,76101000,277.6666564941406,283.3333435058594,279.26666259765625
2301,2021-01-20,TSLA,132.02999877929688,104319500,128.5500030517578,132.49000549316406,128.66000366210938
2302,2021-01-20,SONY,102.88999938964844,874000,102.43000030517578,103.5999984741211,102.43000030517578
2303,2021-01-20,AAPL,283.48333740234375,76997700,279.09332275390625,286.5,286.2466735839844
2304,2021-01-21,TSLA,136.8699951171875,120150900,133.58999633789062,139.6699981689453,133.8000030517578
2305,2021-01-21,AAPL,102.55000305175781,649200,101.9000015258789,103.19999694824219,102.91000366210938
2306,2021-01-21,SONY,281.663330078125,61563300,280.47332763671875,285.239990234375,285.0
2307,2021-01-22,TSLA,139.07000732421875,114459400,135.02000427246094,139.85000610351562,136.27999877929688
2308,2021-01-22,SONY,101.11000061035156,759600,101.02999877929688,101.93000030517578,101.62000274658203
2309,2021-01-22,AAPL,282.21331787109375,60199500,276.2066650390625,282.6666564941406,278.10333251953125
2310,2021-01-25,TSLA,142.9199981689453,157611700,136.5399932861328,145.08999633789062,143.07000732421875
2311,2021-01-25,AAPL,99.27999877929688,1457800,97.81999969482422,99.94000244140625,99.69999694824219
2312,2021-01-25,SONY,293.6000061035156,123520200,279.6066589355469,300.1333312988281,285.0
2313,2021-01-26,TSLA,143.16000366210938,98390600,141.3699951171875,144.3000030517578,143.60000610351562
2314,2021-01-26,SONY,99.70999908447266,775000,99.38999938964844,100.18000030517578,99.8499984741211
2315,2021-01-26,AAPL,294.36334228515625,69394800,290.5333251953125,298.6333312988281,297.1266784667969
2316,2021-01-27,TSLA,142.05999755859375,140843800,140.41000366210938,144.3000030517578,143.42999267578125
2317,2021-01-27,AAPL,97.0,1115200,96.88999938964844,98.87999725341797,97.77999877929688
2318,2021-01-27,SONY,288.0533447265625,82002000,286.2200012207031,297.1666564941406,290.1166687011719
2319,2021-01-28,TSLA,137.08999633789062,142621100,136.6999969482422,141.99000549316406,139.52000427246094
2320,2021-01-28,SONY,97.6500015258789,1439700,96.19999694824219,98.41999816894531,96.37999725341797
2321,2021-01-28,AAPL,278.4766540527344,79134000,267.0,282.6666564941406,273.3333435058594
2322,2021-01-29,TSLA,131.9600067138672,177523800,130.2100067138672,136.74000549316406,135.8300018310547
2323,2021-01-29,AAPL,95.70999908447266,859200,95.08999633789062,97.08999633789062,97.0
2324,2021-01-29,SONY,264.510009765625,104972400,260.0333251953125,280.8033447265625,276.6666564941406
2325,2021-02-01,TSLA,134.13999938964844,106239800,130.92999267578125,135.3800048828125,133.75
2326,2021-02-01,SONY,98.52999877929688,1499500,96.94000244140625,98.63999938964844,97.61000061035156
2327,2021-02-01,AAPL,279.9366760253906,76174200,265.1866760253906,280.6666564941406,271.42999267578125
2328,2021-02-02,TSLA,134.99000549316406,83305400,134.61000061035156,136.30999755859375,135.72999572753906
2329,2021-02-02,AAPL,99.23999786376953,1267700,99.16999816894531,99.83000183105469,99.5
